state,action,q_value
2_2_True_0.45_1_0.37_1,Go_to_low_level,-0.4
2_2_True_0.36_2_1.00_1,Go_to_high_level,0.06841000000000003
2_2_True_0.26_2_0.42_1,Next,0.0
2_2_True_0.24_3_0.57_1,Go_to_high_level,0.16000000000000003
2_2_True_0.40_3_0.67_1,Previous,-0.4
2_2_True_0.33_3_0.62_1,Go_to_low_level,-0.41600000000000004
2_2_True_0.27_3_0.35_1,Go_to_high_level,0.0
0_2_True_0.44_2_0.58_1,Stay,-0.6000000000000001
0_2_True_0.38_2_0.77_1,Stay,-0.275
0_2_True_0.32_2_0.75_1,Go_to_high_level,0.08708400000000001
0_2_True_0.58_3_0.27_4,Next,0.0
0_2_True_0.43_2_0.63_3,Next,0.22000000000000003
0_2_True_0.65_2_0.63_3,Next,0.0
0_2_True_0.42_2_0.37_3,Go_to_low_level,-0.31
0_2_True_0.51_1_0.18_3,Previous,-0.4
0_2_True_0.83_1_0.60_4,Go_to_high_level,0.0
0_2_True_0.75_1_0.32_3,Stay,0.0
0_1_False_nan_0_0.35_12,Previous,-1.0516
0_1_False_nan_0_0.50_18,Next,0.0
0_1_False_nan_0_0.40_12,Go_to_high_level,0.1
1_3_True_0.54_3_0.25_8,Next,0.12
1_3_True_0.66_1_0.52_14,Go_to_high_level,0.0
1_1_False_nan_0_0.38_12,Go_to_high_level,0.1
1_2_True_0.68_3_0.65_7,Go_to_low_level,-0.3500000000000001
1_2_True_0.73_2_0.37_1,Go_to_high_level,0.07000000000000006
1_2_True_0.80_2_0.47_3,Previous,0.0
1_3_True_0.66_1_0.88_5,Next,1.0
1_2_True_0.83_1_0.42_4,Go_to_low_level,0.0
1_3_True_0.62_2_0.18_8,Go_to_high_level,0.0
1_1_False_nan_0_0.22_0,Previous,-0.019440000000000006
1_3_True_0.53_1_0.55_8,Go_to_high_level,0.28
1_2_True_0.81_3_0.62_15,Next,0.0
1_3_True_0.54_2_0.53_8,Next,0.05999999999999994
1_2_True_0.60_3_0.75_15,Previous,-0.33999999999999997
0_2_True_0.73_2_0.57_7,Go_to_high_level,0.09999999999999998
0_2_True_0.83_3_0.52_24,Go_to_high_level,0.009000000000000001
0_2_True_0.64_1_0.33_3,Stay,0.0
0_1_False_nan_0_0.30_23,Previous,0.0
0_3_True_0.64_1_0.22_25,Go_to_high_level,0.0
0_2_True_0.81_1_0.68_26,Go_to_high_level,0.07999999999999996
0_2_True_0.89_3_0.43_19,Next,0.009000000000000001
0_2_True_0.50_1_0.40_7,Previous,-0.11999999999999998
0_2_True_0.78_3_0.68_4,Previous,-0.4
0_2_True_0.55_1_0.45_4,Stay,-0.32000000000000006
0_2_True_0.63_2_0.57_3,Go_to_low_level,0.030000000000000027
0_2_True_0.66_2_0.52_4,Next,0.0
0_2_True_0.59_3_0.40_4,Stay,-0.24439000000000002
0_3_True_0.66_3_0.33_2,Stay,-0.33000000000000007
0_2_True_0.73_3_0.48_1,Go_to_high_level,0.0
0_1_False_nan_0_0.20_6,Stay,0.0
0_2_True_0.51_3_0.42_4,Next,0.15000000000000002
0_2_True_0.66_1_0.67_3,Go_to_low_level,-0.536
0_2_True_0.50_2_0.57_3,Go_to_low_level,-0.4
1_3_True_0.39_1_0.25_2,Go_to_low_level,-0.31000000000000005
1_3_True_0.48_2_0.33_2,Go_to_low_level,-0.8500000000000001
1_1_False_nan_0_0.35_0,Next,0.81
1_3_True_0.55_1_0.28_2,Go_to_low_level,-0.4
1_3_True_0.32_1_0.17_2,Previous,-0.27
1_3_True_0.45_1_0.33_2,Next,0.03999999999999998
1_3_True_0.49_2_0.47_2,Stay,-0.31000000000000005
1_3_True_0.58_1_0.22_2,Go_to_high_level,0.0
1_3_True_0.47_1_0.43_2,Previous,0.029999999999999985
1_2_True_0.70_2_0.60_1,Go_to_high_level,0.1
1_3_True_0.52_1_0.18_2,Stay,-0.6000000000000001
1_3_True_0.33_2_0.28_2,Go_to_low_level,-0.13000000000000003
2_3_True_0.30_3_0.27_2,Stay,-0.29000000000000004
2_2_True_0.41_2_0.83_1,Go_to_high_level,0.1400000000000001
2_2_True_0.55_3_0.93_1,Stay,-0.33000000000000007
2_2_True_0.62_3_0.62_1,Go_to_high_level,0.0
2_2_True_0.38_2_0.87_1,Next,0.21999999999999997
2_2_True_0.60_3_0.93_1,Previous,0.0
2_3_True_0.30_1_0.35_2,Stay,-0.23999999999999996
2_2_True_0.46_2_0.70_1,Go_to_low_level,0.0
2_2_True_0.46_2_0.70_1,Stay,-0.4
2_3_True_0.26_2_0.60_2,Previous,0.05
2_2_True_0.51_3_0.63_1,Go_to_high_level,0.0
1_1_False_nan_0_0.25_0,Go_to_high_level,0.287559
1_3_True_0.62_1_0.65_10,Stay,-0.6000000000000001
1_3_True_0.60_2_0.20_10,Go_to_high_level,0.0
1_1_False_nan_0_0.53_6,Stay,0.0
1_3_True_0.42_2_0.28_8,Stay,-0.6000000000000001
1_3_True_0.41_3_0.68_8,Go_to_high_level,0.010000000000000009
1_3_True_0.42_1_0.17_10,Stay,-0.25000000000000006
1_2_True_0.57_3_0.45_7,Next,0.010000000000000009
1_3_True_0.58_2_0.72_10,Go_to_low_level,-0.36
1_2_True_0.72_3_0.83_7,Next,0.0
1_3_True_0.40_1_0.37_10,Go_to_high_level,0.29
1_3_True_0.69_2_0.27_10,Previous,-0.2
1_2_True_0.63_3_0.95_9,Stay,-0.2
1_3_True_0.51_3_0.33_10,Previous,-0.4
1_2_True_0.51_2_0.52_3,Go_to_low_level,0.07999999999999996
1_3_True_0.59_1_0.68_10,Go_to_high_level,0.08000000000000007
1_3_True_0.67_3_0.60_8,Stay,-0.39
1_2_True_0.68_3_0.23_3,Go_to_low_level,0.0
1_3_True_0.59_2_0.62_10,Go_to_low_level,-0.45
1_2_True_0.64_2_0.92_9,Previous,-0.4
1_4_True_0.41_1_1.00_16,Previous,-0.4
1_1_False_nan_0_0.20_12,Go_to_high_level,0.1
1_2_True_0.80_3_0.60_4,Stay,-0.2
1_4_True_0.49_2_0.42_16,Stay,-0.27999999999999997
1_3_True_0.61_2_0.30_14,Go_to_high_level,0.0
1_1_False_nan_0_0.45_6,Go_to_low_level,0.0
1_4_True_0.45_1_1.00_16,Previous,-0.04999999999999996
1_2_True_0.80_3_0.62_13,Go_to_low_level,0.0
1_2_True_0.72_2_0.43_15,Go_to_high_level,0.1
1_4_True_0.45_2_1.00_16,Stay,-0.16000000000000006
1_2_True_0.69_1_0.18_3,Go_to_high_level,0.0
1_2_True_0.55_2_0.33_13,Previous,-0.4
1_1_False_nan_0_0.27_0,Next,0.0
2_2_True_0.27_3_1.00_1,Previous,-1.3826648000000001
2_1_False_nan_0_0.80_0,Previous,-0.36
2_2_True_0.39_1_0.92_1,Next,-0.02916000000000001
2_2_True_0.41_1_0.48_1,Next,0.0
2_1_False_nan_0_0.68_0,Next,1.0
2_2_True_0.23_2_0.98_1,Stay,-0.6000000000000001
2_2_True_0.19_2_0.47_1,Go_to_low_level,-0.27999999999999997
2_2_True_0.31_3_0.68_1,Previous,-0.32
2_2_True_0.39_1_1.00_1,Next,0.03599999999999998
0_2_True_0.73_1_0.35_1,Next,1.0
0_3_True_0.71_3_0.10_2,Go_to_low_level,-0.5
0_3_True_0.64_1_0.27_2,Go_to_low_level,-0.74
0_2_True_0.76_1_0.43_1,Previous,-0.38647203284000003
0_2_True_0.39_1_0.77_3,Next,0.0
0_2_True_0.33_3_0.63_3,Go_to_high_level,0.21000000000000002
0_2_True_0.54_1_0.73_3,Previous,-0.4
0_2_True_0.45_3_0.22_3,Next,0.08000000000000002
0_2_True_0.53_1_0.67_3,Previous,-0.39
0_2_True_0.86_1_0.35_7,Previous,-0.018000000000000002
0_3_True_0.80_3_0.20_10,Previous,-0.3764
0_2_True_0.64_2_0.37_9,Previous,0.07600000000000007
0_4_True_0.68_1_0.68_11,Next,-0.070991595
0_1_False_nan_0_0.17_6,Stay,-1.0199159500000001
0_3_True_0.63_2_0.33_8,Stay,-0.30410000000000004
0_2_True_0.86_3_0.72_4,Go_to_low_level,0.0
0_2_True_0.79_2_0.45_19,Go_to_high_level,-0.006156000000000001
0_2_True_0.63_2_0.50_3,Go_to_high_level,-0.13618116900000002
0_2_True_0.67_2_0.17_1,Previous,0.0
0_3_True_0.63_3_0.18_2,Previous,-0.4
2_2_True_0.19_1_0.78_1,Go_to_high_level,0.27796000000000004
2_2_True_0.39_2_0.93_1,Previous,-0.4
2_2_True_0.23_2_1.00_1,Stay,-0.8836584000000001
2_2_True_0.32_3_0.58_1,Next,0.0
2_2_True_0.16_1_0.70_1,Stay,-0.1664
2_2_True_0.29_3_1.00_1,Next,0.08000000000000002
2_2_True_0.37_3_1.00_1,Previous,-0.8249
2_1_False_nan_0_0.88_0,Go_to_high_level,0.22042
2_2_True_0.44_1_0.60_1,Go_to_low_level,-0.4
1_2_True_0.48_3_0.80_1,Previous,-0.27999999999999997
1_2_True_0.60_1_0.50_1,Previous,-0.2
1_1_False_nan_0_0.28_0,Stay,-0.394168
1_2_True_0.63_1_0.57_1,Go_to_low_level,0.0
1_3_True_0.39_1_0.35_2,Previous,-0.4
1_3_True_0.35_3_0.58_2,Go_to_low_level,-0.25999999999999995
1_3_True_0.49_2_0.25_2,Stay,-0.6000000000000001
1_3_True_0.36_2_0.52_2,Previous,-0.31
1_3_True_0.45_3_0.47_2,Go_to_high_level,0.11999999999999994
1_2_True_0.57_3_0.27_1,Stay,-0.2
1_3_True_0.48_2_0.40_2,Previous,-0.4
1_3_True_0.34_3_0.53_2,Next,0.0
1_3_True_0.32_3_0.28_2,Stay,-0.6000000000000001
1_3_True_0.31_2_0.37_2,Previous,-0.040000000000000036
1_2_True_0.47_1_0.52_1,Stay,-0.6000000000000001
2_2_True_0.35_3_0.73_1,Stay,-0.6000000000000001
2_2_True_0.21_3_0.98_1,Previous,-0.36000000000000004
2_2_True_0.25_1_0.58_1,Next,0.0
2_2_True_0.21_2_0.93_1,Previous,-0.19
2_2_True_0.42_2_0.82_1,Stay,-0.6000000000000001
2_2_True_0.35_1_0.83_1,Go_to_high_level,0.0
2_2_True_0.30_3_1.00_1,Previous,-0.9503300000000001
2_2_True_0.43_3_0.77_1,Go_to_low_level,-0.5
2_2_True_0.42_3_0.47_1,Stay,-0.25000000000000006
2_2_True_0.57_3_0.60_1,Previous,-0.4
2_2_True_0.46_3_0.37_1,Go_to_low_level,-0.4
2_2_True_0.38_1_0.93_1,Next,0.0
2_2_True_0.59_1_1.00_1,Previous,-0.4
2_2_True_0.41_2_0.53_1,Stay,-0.26999999999999996
2_2_True_0.54_3_1.00_1,Previous,-0.4
2_2_True_0.48_1_0.83_1,Go_to_high_level,0.0
2_2_True_0.36_1_0.90_1,Previous,-0.4
2_2_True_0.33_3_0.82_1,Go_to_low_level,-0.16000000000000006
2_2_True_0.33_3_0.82_1,Next,0.07999999999999996
2_2_True_0.57_1_0.70_1,Go_to_low_level,-0.4
2_2_True_0.38_1_0.55_1,Previous,-0.6120000000000001
2_2_True_0.50_1_0.95_1,Previous,-0.4
2_2_True_0.30_1_1.00_1,Go_to_high_level,0.267
2_2_True_0.43_3_0.90_1,Stay,-0.35000000000000003
2_2_True_0.48_2_1.00_1,Stay,-0.8300000000000001
2_2_True_0.42_1_1.00_1,Previous,-0.4
2_2_True_0.31_1_0.72_1,Go_to_high_level,0.12409999999999999
0_2_True_0.34_3_0.87_1,Stay,-0.35000000000000003
0_2_True_0.39_2_0.32_1,Stay,-0.3829
0_2_True_0.59_3_0.25_3,Go_to_high_level,0.0
0_2_True_0.55_3_0.80_1,Next,0.0
0_2_True_0.40_3_0.28_1,Next,0.24
0_2_True_0.64_1_0.32_1,Stay,-0.6000000000000001
0_2_True_0.48_2_0.48_1,Go_to_high_level,0.14561000000000007
0_1_False_nan_0_0.58_0,Stay,-0.4648
0_1_False_nan_0_0.58_0,Previous,0.0
0_2_True_0.37_2_0.95_3,Go_to_low_level,-0.3371
0_2_True_0.50_3_0.73_1,Stay,-0.391
0_2_True_0.49_2_0.33_3,Go_to_high_level,0.050000000000000044
0_2_True_0.54_2_0.90_3,Stay,-0.39
0_2_True_0.55_2_0.52_3,Go_to_low_level,-0.4
0_2_True_0.40_3_0.57_3,Next,0.14
0_2_True_0.54_3_0.68_3,Go_to_high_level,0.010000000000000009
0_2_True_0.55_3_0.42_3,Go_to_high_level,0.0171
1_3_True_0.52_2_0.50_2,Go_to_low_level,-0.3500000000000001
1_3_True_0.57_3_0.37_2,Go_to_low_level,-0.4
1_3_True_0.42_1_0.22_2,Go_to_high_level,0.24000000000000005
1_3_True_0.37_3_0.32_2,Go_to_high_level,0.03999999999999998
1_3_True_0.41_2_0.42_2,Go_to_low_level,-0.29
1_3_True_0.52_3_0.50_2,Stay,-0.6000000000000001
1_3_True_0.34_2_0.50_2,Stay,-0.319
1_3_True_0.32_3_0.32_2,Stay,-0.38
1_3_True_0.34_1_0.32_2,Go_to_low_level,-0.5
1_1_False_nan_0_0.30_0,Previous,0.0
1_3_True_0.50_1_0.42_2,Previous,-0.029999999999999985
1_2_True_0.67_1_0.67_1,Stay,-0.2
0_2_True_0.53_1_0.93_3,Next,0.0
0_2_True_0.48_1_1.00_3,Stay,-0.4
0_2_True_0.47_1_0.93_3,Previous,-0.4
0_2_True_0.48_3_0.75_1,Previous,-0.33999999999999997
0_2_True_0.54_2_0.50_1,Next,0.0
0_2_True_0.47_3_0.28_1,Previous,-0.33999999999999997
0_2_True_0.53_1_0.28_1,Stay,-0.31000000000000005
0_2_True_0.46_3_1.00_1,Stay,-0.35000000000000003
0_3_True_0.61_3_0.35_2,Next,0.0
0_2_True_0.59_2_0.42_1,Go_to_high_level,0.12
0_2_True_0.71_2_0.47_1,Stay,-0.2
0_2_True_0.56_3_0.40_3,Stay,-0.4921249000000001
0_3_True_0.52_3_0.25_2,Previous,0.05999999999999994
0_2_True_0.58_2_0.15_3,Go_to_low_level,-0.4
0_2_True_0.48_1_0.30_3,Next,0.09999999999999998
0_3_True_0.62_3_0.32_8,Next,0.0
0_1_False_nan_0_0.33_6,Stay,-0.724
0_2_True_0.74_2_0.33_3,Go_to_high_level,-0.036000000000000004
0_3_True_0.52_1_0.55_8,Next,0.040000000000000036
0_3_True_0.56_2_0.25_8,Go_to_high_level,0.0
0_2_True_0.52_2_0.45_7,Stay,-0.25
0_2_True_0.67_3_0.45_7,Stay,-0.6000000000000001
0_2_True_0.63_3_0.52_1,Stay,-0.2
0_3_True_0.46_3_0.62_8,Previous,-0.31
0_2_True_0.41_2_0.90_1,Go_to_high_level,0.0
0_2_True_0.50_3_0.77_1,Go_to_high_level,0.14661
0_2_True_0.38_3_0.73_4,Go_to_low_level,-0.5026244000000001
0_2_True_0.65_3_0.50_3,Go_to_high_level,0.0
0_3_True_0.46_1_0.65_5,Go_to_low_level,-0.1400000000000001
0_2_True_0.82_2_0.37_3,Previous,-0.259951
0_2_True_0.81_1_0.48_4,Go_to_high_level,0.1
0_3_True_0.54_1_0.40_5,Stay,-0.6000000000000001
1_2_True_0.54_2_0.35_7,Stay,-0.3500000000000001
1_2_True_0.59_2_0.43_7,Previous,-0.37
1_2_True_0.62_2_0.52_1,Go_to_high_level,0.050000000000000044
1_2_True_0.67_2_0.73_4,Go_to_high_level,0.0
1_2_True_0.67_3_0.50_3,Go_to_low_level,-0.4
1_2_True_0.52_2_0.42_1,Next,0.040000000000000036
1_3_True_0.56_2_0.62_8,Go_to_low_level,-0.5
1_2_True_0.72_2_0.42_7,Stay,-0.6000000000000001
1_2_True_0.62_3_0.40_7,Previous,0.0
1_3_True_0.36_2_0.18_8,Next,0.14
1_3_True_0.50_2_0.53_8,Go_to_low_level,-0.5
0_2_True_0.89_2_0.35_19,Go_to_low_level,-0.4
0_2_True_0.86_3_0.18_3,Go_to_high_level,0.0
0_2_True_0.83_1_0.82_13,Previous,-0.4
0_2_True_0.65_1_0.40_1,Go_to_high_level,0.16000000000000003
0_2_True_0.81_3_0.28_7,Stay,-0.4
0_2_True_0.81_2_0.32_3,Go_to_high_level,0.0
0_1_False_nan_0_0.10_12,Go_to_high_level,0.19
0_3_True_0.55_3_0.17_20,Go_to_low_level,-0.5324
0_3_True_0.63_3_0.10_2,Stay,0.15000000000000002
0_2_True_0.60_3_0.30_1,Go_to_high_level,0.1
0_3_True_0.60_2_0.37_2,Stay,-0.4
2_2_True_0.38_1_0.35_1,Go_to_high_level,0.024390000000000005
2_2_True_0.26_1_0.87_1,Previous,-0.4
2_2_True_0.25_2_0.78_1,Previous,-0.4
2_2_True_0.16_1_0.42_1,Next,0.23000000000000004
2_2_True_0.39_1_0.75_1,Previous,-0.4
1_2_True_0.65_3_0.42_4,Next,0.16000000000000003
1_2_True_0.81_2_0.60_21,Go_to_low_level,-0.33000000000000007
1_2_True_0.88_2_0.92_13,Stay,-0.2
1_4_True_0.63_2_1.00_22,Next,0.0
1_1_False_nan_0_0.40_6,Previous,-0.2
1_3_True_0.59_3_0.92_5,Go_to_high_level,0.020000000000000018
1_3_True_0.61_2_0.35_20,Go_to_low_level,-0.5
1_1_False_nan_0_0.22_12,Go_to_low_level,-0.4
1_2_True_0.86_2_0.68_19,Stay,-0.4
1_1_False_nan_0_0.18_18,Stay,0.0
1_4_True_0.59_3_1.00_22,Next,0.21000000000000008
1_2_True_0.80_3_0.58_7,Next,0.0
1_3_True_0.70_2_0.27_14,Stay,-0.6000000000000001
1_3_True_0.63_2_0.63_5,Go_to_high_level,0.0
1_2_True_0.62_3_0.60_3,Go_to_high_level,0.0
1_3_True_0.39_1_0.67_2,Next,0.0
1_3_True_0.32_1_0.50_2,Previous,-0.23000000000000004
1_3_True_0.49_1_0.38_2,Go_to_low_level,-0.4
1_3_True_0.41_2_0.63_2,Go_to_low_level,-0.43
1_2_True_0.48_2_0.83_1,Stay,-0.2
1_3_True_0.30_3_0.52_2,Stay,-0.23000000000000004
1_3_True_0.47_1_0.18_2,Go_to_high_level,0.0
1_3_True_0.34_3_0.28_2,Next,0.14999999999999997
1_3_True_0.49_3_0.27_2,Go_to_low_level,-0.499352
1_2_True_0.65_2_0.92_1,Stay,-0.2
1_3_True_0.47_2_0.52_2,Stay,-0.6000000000000001
1_3_True_0.46_2_0.47_2,Next,0.0
1_3_True_0.41_3_0.28_2,Previous,-0.24000000000000005
1_3_True_0.57_2_0.60_2,Go_to_low_level,-0.4
1_3_True_0.28_3_0.53_2,Stay,-0.16000000000000003
1_3_True_0.52_2_0.40_2,Previous,-0.4
2_2_True_0.54_2_0.80_3,Stay,-0.6000000000000001
2_2_True_0.36_2_0.50_3,Go_to_high_level,0.17000000000000004
2_2_True_0.53_1_0.73_3,Go_to_high_level,0.0
2_2_True_0.52_2_1.00_3,Stay,-0.6000000000000001
2_2_True_0.49_1_0.57_3,Previous,-0.3619
2_2_True_0.37_1_0.57_3,Go_to_low_level,-0.4
2_2_True_0.28_1_0.42_3,Next,0.019999999999999962
2_2_True_0.30_3_0.38_3,Previous,-0.4
2_2_True_0.25_3_0.58_1,Next,0.0
2_2_True_0.21_3_0.78_1,Go_to_low_level,-0.43600000000000005
2_2_True_0.48_2_0.75_1,Next,0.0
2_2_True_0.23_3_0.52_1,Next,0.0
2_1_False_nan_0_0.83_0,Go_to_high_level,0.19791999999999998
2_2_True_0.48_3_0.68_1,Previous,-0.44320000000000004
2_2_True_0.22_2_0.62_1,Stay,-0.25
0_2_True_0.64_1_0.22_7,Next,0.06999999999999995
0_3_True_0.71_2_0.35_5,Go_to_low_level,-0.5
0_2_True_0.66_3_0.17_4,Stay,-0.369049
0_3_True_0.53_1_0.23_8,Stay,-0.39109
0_2_True_0.78_2_0.45_3,Next,0.0
0_3_True_0.66_2_0.18_2,Go_to_low_level,-2.2204460492503132e-17
0_2_True_0.76_1_0.27_3,Stay,-0.6000000000000001
0_2_True_0.82_2_0.68_4,Go_to_low_level,0.0
0_3_True_0.66_2_0.38_5,Go_to_low_level,-0.5
0_2_True_0.44_3_0.27_1,Previous,-0.35000000000000003
0_2_True_0.49_3_0.58_1,Previous,-0.03162440000000002
0_2_True_0.50_1_0.47_3,Go_to_low_level,-0.15000000000000002
0_2_True_0.75_1_0.65_3,Stay,0.0
0_2_True_0.43_1_0.95_3,Previous,-0.33
0_2_True_0.50_1_0.65_3,Go_to_high_level,0.0
0_2_True_0.33_2_0.85_3,Previous,-0.31000000000000005
0_2_True_0.57_1_0.45_1,Go_to_high_level,0.24000000000000013
0_2_True_0.81_2_0.22_13,Stay,-0.3900000000000001
0_2_True_0.82_1_0.25_1,Stay,0.0
0_1_False_nan_0_0.22_18,Go_to_low_level,-0.4
0_2_True_0.67_1_0.38_3,Stay,0.029999999999999916
0_2_True_0.70_2_0.62_19,Previous,-0.32999999999999996
0_2_True_0.77_2_0.22_7,Stay,0.020000000000000018
0_2_True_0.79_3_0.33_19,Next,0.032328
0_2_True_0.58_1_0.47_19,Next,-0.036000000000000004
2_2_True_0.49_2_0.35_1,Next,0.12
2_2_True_0.61_1_0.45_1,Stay,-0.2
2_2_True_0.56_2_0.45_3,Stay,-0.6000000000000001
2_2_True_0.47_2_0.75_1,Go_to_low_level,0.040000000000000036
2_2_True_0.47_2_0.75_1,Previous,-0.4
2_2_True_0.51_2_0.25_3,Go_to_high_level,0.06999999999999995
2_2_True_0.58_2_0.70_1,Go_to_high_level,0.0
2_2_True_0.52_3_0.72_1,Stay,-0.4
2_2_True_0.48_1_0.35_3,Go_to_high_level,0.030000000000000027
2_2_True_0.30_1_0.37_1,Previous,-0.36
2_2_True_0.34_3_0.53_1,Go_to_high_level,0.0
2_2_True_0.30_3_0.97_1,Next,0.0
2_2_True_0.22_3_0.48_1,Go_to_high_level,0.23000000000000004
2_2_True_0.45_3_0.75_1,Go_to_high_level,0.0
2_2_True_0.32_2_0.68_1,Next,0.0
2_2_True_0.25_3_0.93_1,Go_to_low_level,-0.2
2_2_True_0.45_1_0.85_1,Next,-0.0342
2_2_True_0.43_1_0.83_1,Previous,-0.2
2_1_False_nan_0_0.78_0,Previous,-0.9756
2_2_True_0.15_1_0.45_1,Stay,-0.27330000000000004
2_2_True_0.19_2_1.00_1,Go_to_high_level,-0.011807199999999997
2_2_True_0.14_2_1.00_1,Stay,-0.25999999999999995
2_2_True_0.28_3_1.00_1,Go_to_low_level,-0.7126000000000001
2_2_True_0.30_1_0.55_1,Stay,-0.43600000000000005
2_2_True_0.24_1_1.00_1,Next,0.22964121
0_3_True_0.68_3_0.32_10,Go_to_high_level,0.1
0_4_True_0.67_2_0.33_11,Next,0.12
0_2_True_0.79_1_0.27_7,Go_to_high_level,0.0
0_2_True_0.76_1_0.15_1,Go_to_low_level,0.040000000000000036
0_3_True_0.80_1_0.47_8,Stay,-0.2
0_3_True_0.58_3_0.32_10,Next,1.0
0_4_True_0.48_3_0.28_11,Next,0.4300000000000001
0_2_True_0.91_2_0.50_3,Stay,-0.2
0_2_True_0.69_1_0.30_9,Stay,-0.43600000000000005
2_2_True_0.51_1_0.82_3,Stay,-0.38
2_2_True_0.53_1_0.45_3,Stay,-0.37
2_2_True_0.56_2_0.25_3,Stay,-0.6000000000000001
2_2_True_0.38_2_0.40_3,Go_to_low_level,-0.4829
2_2_True_0.41_1_0.72_3,Stay,-0.6000000000000001
2_2_True_0.32_3_0.42_3,Go_to_low_level,-0.316
2_2_True_0.44_2_0.73_3,Next,0.0
2_2_True_0.29_2_0.47_3,Previous,-0.4
2_2_True_0.27_3_0.43_3,Go_to_high_level,0.19999999999999996
0_2_True_0.53_3_0.60_3,Go_to_high_level,0.010000000000000009
0_2_True_0.54_1_0.78_3,Go_to_high_level,0.0
0_2_True_0.50_2_0.75_3,Stay,-0.31000000000000005
2_2_True_0.39_3_1.00_3,Previous,-1.024
2_2_True_0.26_1_1.00_3,Stay,-0.735
2_2_True_0.51_1_0.37_3,Stay,-1.1400000000000001
2_2_True_0.35_2_0.87_3,Previous,-0.29
2_2_True_0.46_2_1.00_3,Stay,-0.4
0_2_True_0.68_2_0.23_1,Go_to_low_level,0.009999999999999898
0_2_True_0.69_2_0.52_3,Go_to_low_level,-0.3924
0_3_True_0.43_2_0.22_14,Go_to_high_level,0.24000000000000005
0_2_True_0.67_2_0.98_13,Stay,-0.6000000000000001
0_2_True_0.55_3_0.97_13,Next,-0.036000000000000004
0_2_True_0.47_1_1.00_13,Previous,0.0
0_3_True_0.45_2_0.38_14,Go_to_high_level,0.0
0_3_True_0.44_2_0.53_14,Stay,-0.2
0_2_True_0.64_3_0.45_3,Next,0.0
0_3_True_0.40_2_0.18_14,Next,0.03809520000000001
1_2_True_0.72_2_0.30_3,Go_to_low_level,-0.05400000000000002
1_3_True_0.59_3_0.67_8,Stay,-1.1724
1_3_True_0.50_3_0.52_8,Go_to_low_level,-0.6813
1_3_True_0.54_2_0.55_8,Next,0.05699999999999984
1_2_True_0.57_1_0.30_1,Next,0.0
1_1_False_nan_0_0.63_6,Stay,-0.05400000000000002
1_3_True_0.46_1_0.38_8,Stay,-1.1211000000000002
1_3_True_0.36_3_0.45_8,Go_to_high_level,0.4134
1_3_True_0.57_1_0.80_8,Next,0.25000000000000006
1_2_True_0.73_1_0.73_7,Stay,-0.6000000000000001
1_2_True_0.73_1_0.73_7,Go_to_high_level,-0.018000000000000002
1_2_True_0.69_1_0.38_1,Stay,-0.416
1_3_True_0.53_3_0.78_8,Previous,-0.76
1_1_False_nan_0_0.47_0,Stay,0.0
1_2_True_0.68_2_0.70_1,Previous,0.004500000000000004
1_2_True_0.49_3_0.27_3,Stay,0.09500000000000008
2_2_True_0.33_3_0.80_3,Go_to_high_level,-0.023859000000000005
2_2_True_0.30_1_0.98_3,Previous,-0.5307800000000001
2_2_True_0.53_1_1.00_3,Stay,-1.2354000000000003
2_2_True_0.45_3_0.53_3,Stay,-1.1310000000000002
2_2_True_0.43_2_1.00_3,Go_to_high_level,0.13600000000000007
2_2_True_0.53_3_1.00_3,Stay,-1.1400000000000001
2_2_True_0.40_2_1.00_3,Next,-0.036000000000000004
2_2_True_0.34_3_0.70_3,Go_to_low_level,-0.7834000000000001
2_2_True_0.29_2_0.95_3,Previous,-0.5290999999999999
2_2_True_0.43_2_0.55_3,Go_to_low_level,-0.777
2_2_True_0.44_3_0.53_3,Previous,-0.796
2_2_True_0.34_3_0.88_3,Previous,-0.7407327100000001
2_2_True_0.26_3_1.00_3,Go_to_high_level,0.36467629
2_2_True_0.42_1_0.53_3,Go_to_low_level,-0.75919
2_2_True_0.28_3_0.75_3,Go_to_high_level,0.0259128
0_2_True_0.37_2_0.67_1,Go_to_low_level,-0.4
0_2_True_0.30_1_0.75_1,Previous,-0.31
0_2_True_0.39_2_0.93_1,Go_to_low_level,-0.5
0_3_True_0.37_1_0.28_2,Stay,-0.08000000000000007
0_2_True_0.69_2_0.48_1,Stay,-0.6000000000000001
0_2_True_0.51_2_0.35_1,Previous,0.020000000000000018
0_3_True_0.53_1_0.35_2,Previous,-0.33000000000000007
0_3_True_0.60_2_0.35_2,Previous,-0.2
0_2_True_0.52_3_0.22_1,Go_to_low_level,-0.5
0_3_True_0.61_2_0.17_2,Go_to_high_level,0.0
0_3_True_0.44_1_0.30_2,Previous,-0.39
0_2_True_0.59_3_0.40_1,Next,0.0
0_2_True_0.44_2_0.18_1,Go_to_low_level,-0.49100000000000005
2_2_True_0.42_3_0.97_1,Stay,-0.6000000000000001
2_2_True_0.40_3_0.50_1,Go_to_high_level,0.0
2_2_True_0.26_3_0.90_1,Go_to_low_level,-0.25999999999999995
2_2_True_0.40_2_0.42_1,Previous,-0.3924000000000001
1_2_True_0.66_3_0.73_4,Stay,-0.2
1_3_True_0.54_2_0.55_5,Go_to_low_level,-0.4
1_3_True_0.53_1_0.52_5,Next,0.09999999999999998
