userid,total_events,first_event,last_event,event_diversity,num_courses,active_days,avg_grade,grade_std,num_assessments,cluster,archetype
9818,0.1305895896185318,1662120839,1674404450,0.0420755760831817,-0.3760408542926805,1.0007346163831965,-1.697818056969288,0.5774050515422685,2.2733617966941004,1,Struggling but Trying
9819,0.0155493569481862,1662124472,1674379981,-0.1414367596823657,1.2962562140762124,0.962266150384258,-1.0642598072658305,0.574338513625919,0.8716222291574452,1,Struggling but Trying
9820,0.683282881360844,1662132764,1672947294,0.8678810870281454,0.6273373867286552,0.3467706944012421,1.3534231077021883,-1.613386884806819,-0.5301173383792098,1,Struggling but Trying
9822,-0.2257850441972125,1665472046,1674490178,0.8678810870281454,0.2928779730548767,-0.4610670915764662,-0.6960313389286649,-0.2888819083613209,-0.6302415932032567,1,Struggling but Trying
9823,1.6923857918496357,1662462424,1674179957,0.5008564154970504,0.6273373867286552,0.731455354390627,-1.020479648357541,0.6715689964328548,1.572492012925773,1,Struggling but Trying
9824,0.4707085383830316,1663596211,1674230311,0.5008564154970504,0.961796800402434,0.2698337624033651,0.4417194795661693,0.7434122871164875,1.2721192484536323,1,Struggling but Trying
9825,-0.2532946650531646,1663239511,1674468201,0.8678810870281454,0.961796800402434,0.5006445583969961,0.813705381253714,0.0363627436383617,-0.7303658480273034,1,Struggling but Trying
9826,-0.2657990381695065,1663606990,1674558552,-0.6002175990962344,-1.0449596816402376,0.3852391604001806,-1.5836054132582489,0.5057772051853303,-0.4299930835551631,0,Efficient Learner
9827,-0.7509687150835724,1662548716,1670332483,-0.0496805917995919,-0.3760408542926805,-0.9996256155616052,-0.606604425189639,0.9665309484422732,-0.7303658480273034,0,Efficient Learner
9828,-0.5346430601708575,1663686472,1674139266,0.3173440797315029,0.961796800402434,0.1544283644065496,-0.1489490431134475,0.8354053791262669,-0.6302415932032567,1,Struggling but Trying
9829,0.3506665564661493,1665472181,1674504572,2.152467437386978,0.2928779730548767,-0.4610670915764662,0.1035504780320375,0.1897609429923538,-0.2297445739070694,1,Struggling but Trying
9830,2.1963120284382143,1662642742,1674572488,0.8678810870281454,0.2928779730548767,0.8468607523874424,-0.9169684199309645,0.8873560928859238,2.0731132870460067,1,Struggling but Trying
9831,2.110031853935455,1662445573,1674475297,1.1431495906764666,0.6273373867286552,0.8853292183863809,-0.4137656140709074,0.5734529261275069,2.2733617966941004,1,Struggling but Trying
9832,0.4381971682805426,1662618493,1674572521,0.2255879118487292,0.2928779730548767,0.8468607523874424,-0.9274892333120262,0.8904733892547987,2.0731132870460067,1,Struggling but Trying
9833,0.2818925043262688,1662286957,1674511905,0.3173440797315029,0.6273373867286552,0.962266150384258,0.3686749752347968,0.8819454844243617,0.471125209861258,1,Struggling but Trying
9834,-0.4321072006168539,1662492595,1674591661,0.2255879118487292,-0.3760408542926805,0.9237976843853194,-0.0226992825407048,1.080031602123371,0.5712494646853049,1,Struggling but Trying
9835,-0.7159564703578152,1664802158,1674552577,-0.4167052633306869,-0.710500267966459,-0.1533193635849583,-1.095822247409016,1.0300349743128694,-0.930614357675397,0,Efficient Learner
9836,0.2093671402514858,1662527649,1674050185,0.1338317439659554,-0.0415814406189019,0.65451842239275,0.0002552193816119,0.712027196820461,2.2733617966941004,1,Struggling but Trying
9837,-0.8810141954935283,1662462439,1664459943,-0.4167052633306869,0.2928779730548767,-2.2690849935265756,-2.055320427761859,-0.1528377445064613,1.472367758101726,0,Efficient Learner
9838,-0.5634031183384439,1664801831,1674557419,-0.0496805917995919,-0.3760408542926805,-0.1533193635849583,-0.3383236839725613,0.5132129002820809,-0.930614357675397,0,Efficient Learner
9839,0.6970376917888201,1662535469,1673904369,1.2349057585592402,0.2928779730548767,0.577581490394873,-1.5428494608655636,0.6621774864757115,2.2733617966941004,1,Struggling but Trying
9840,-0.6109197361805432,1664890521,1674557947,0.1338317439659554,-0.3760408542926805,-0.1917878295838968,-0.6195163325209422,1.1158957072994902,-0.4299930835551631,1,Struggling but Trying
9841,2.1963120284382143,1662390159,1674470775,0.8678810870281454,-0.710500267966459,0.8853292183863809,-1.2737196373069712,1.1659988376792103,0.6713737195093517,1,Struggling but Trying
9842,1.0821723837721509,1662548690,1674496551,0.4091002476142767,0.2928779730548767,0.8468607523874424,-1.0157384440606347,0.8373888074132594,2.2733617966941004,1,Struggling but Trying
9843,0.8445892945616545,1663588438,1674491114,0.3173440797315029,-0.710500267966459,0.3852391604001806,-0.4129258152200907,1.031258529101753,0.6713737195093517,1,Struggling but Trying
9844,-0.951038684945043,1665485985,1669620456,-1.426023110041198,-0.710500267966459,-2.2690849935265756,-2.263632532706884,-1.5929472167059304,-0.7303658480273034,0,Efficient Learner
9845,0.1443444000465079,1662618199,1674247452,0.7761249191453716,0.2928779730548767,0.6929868883916885,-0.5082752847435605,0.754688812363182,1.0718707388055388,1,Struggling but Trying
9846,-0.3570809619188024,1663309863,1674238084,0.9596372549109192,0.6273373867286552,0.3852391604001806,0.482299759750265,-1.0889867213729094,-0.6302415932032567,1,Struggling but Trying
9847,2.1963120284382143,1662450071,1674552051,1.4184180943247875,0.961796800402434,0.9237976843853194,-0.9785903268771838,0.9055491096706252,2.2733617966941004,1,Struggling but Trying
9848,-0.7959844583024033,1662491873,1668199836,-0.3249490954479132,0.6273373867286552,-1.9228687995361289,-1.6696847954669365,0.5847496408020264,0.6713737195093517,0,Efficient Learner
9849,0.6982881291004542,1663587261,1674585067,0.2255879118487292,-0.710500267966459,0.4237076263991191,-0.3473415240134714,0.9430231416070762,0.5712494646853049,1,Struggling but Trying
9850,0.0668172867251881,1664786959,1674550562,0.3173440797315029,-0.3760408542926805,-0.1148508975860198,0.9872988020412352,-1.7141612726176532,-0.930614357675397,0,Efficient Learner
9851,-0.0444716340102548,1662534183,1673984690,0.1338317439659554,0.6273373867286552,0.6160499563938115,-0.527698324831675,1.1640311819161548,0.8716222291574452,1,Struggling but Trying
9853,-0.7372139046555963,1664905077,1674552671,-0.2331929275651394,-0.710500267966459,-0.1917878295838968,0.8610490414684925,-0.9788250278146228,-0.930614357675397,0,Efficient Learner
9854,-0.2545451023647989,1665510384,1674406186,0.8678810870281454,-0.3760408542926805,-0.5380040235743433,-0.4014485642589323,0.1363343913230439,-0.6302415932032567,1,Struggling but Trying
9855,0.0868242837113351,1663602769,1672398528,1.2349057585592402,0.6273373867286552,-0.5764724895732818,1.4291729640458335,-1.5929472167059304,-0.5301173383792098,0,Efficient Learner
9856,2.1963120284382143,1662447288,1674556017,0.5926125833798241,0.2928779730548767,0.9237976843853194,-0.6106624532080487,1.1756228207710908,1.97298903222196,1,Struggling but Trying
9857,-0.8009862075489401,1663069081,1673380187,-0.6002175990962344,-0.3760408542926805,0.1159598984076111,-1.032697367122645,1.1818760867714946,0.0706281905650709,1,Struggling but Trying
9858,-0.1645136159271371,1663086283,1668246876,-0.7837299348617819,0.961796800402434,-2.1921480615286986,-2.500350833780776,-1.817664666196409,-0.7303658480273034,0,Efficient Learner
9860,-0.1532596801224294,1662705849,1674582126,0.4091002476142767,0.6273373867286552,0.8083922863885039,-0.4856150713074273,1.1633150330457205,0.2708767002131644,1,Struggling but Trying
9861,0.8796015392874119,1662973501,1674556022,1.1431495906764666,0.961796800402434,0.6929868883916885,-0.3698861241157468,1.1342204990635565,0.8716222291574452,1,Struggling but Trying
9863,-0.6409302316597637,1663677175,1673964353,0.5926125833798241,-0.3760408542926805,0.1159598984076111,-0.0948420028679863,1.0231398135270098,0.5712494646853049,1,Struggling but Trying
9864,-0.983550055047532,1664531310,1673613758,-1.2425107742756505,0.6273373867286552,-0.4225986255775277,1.1640484668430746,-1.3461205641038232,-1.0307386124994438,0,Efficient Learner
9866,-0.557150931780273,1664172066,1674559447,0.0420755760831817,-0.3760408542926805,0.1544283644065496,0.1035504780320375,0.9742814258092848,0.471125209861258,1,Struggling but Trying
9867,-1.051073669875778,1664190916,1665589090,-1.5177792779239718,-0.3760408542926805,-2.2690849935265756,-2.471944637651909,-1.7581345275373852,-1.0307386124994438,0,Efficient Learner
9868,-0.5171369378079789,1663226968,1674595230,0.8678810870281454,0.961796800402434,0.577581490394873,-0.7080551256498784,0.6896638754853868,-0.8304901028513502,1,Struggling but Trying
9869,0.5995035814813532,1664199198,1674558492,0.3173440797315029,-0.0415814406189019,0.1159598984076111,0.895480794351968,-0.7257742440907151,-0.4299930835551631,1,Struggling but Trying
9870,2.1963120284382143,1664693086,1674486966,2.519492108918073,0.6273373867286552,-0.1148508975860198,0.3074923989572369,0.3864435933627844,-0.2297445739070694,1,Struggling but Trying
9871,1.03715664055332,1664802468,1674590396,0.2255879118487292,-0.3760408542926805,-0.1148508975860198,-1.2777704317638507,0.9636384065802376,0.1707524453891176,1,Struggling but Trying
9872,-0.2845555978440194,1663239374,1674496379,0.0420755760831817,0.6273373867286552,0.5391130243959346,0.482299759750265,-0.4095040384347271,-0.4299930835551631,1,Struggling but Trying
9873,2.1963120284382143,1663096668,1674596653,1.326661926442014,1.2962562140762124,0.65451842239275,0.5769870801798218,-0.3471560514366542,-0.3298688287311163,1,Struggling but Trying
9874,-0.5859109899478593,1664860530,1674400283,0.1338317439659554,-1.0449596816402376,-0.2302562955828353,0.8610490414684925,-1.3461205641038232,-0.930614357675397,0,Efficient Learner
9875,2.1963120284382143,1662459550,1674585364,1.4184180943247875,0.2928779730548767,0.9237976843853194,-0.0611231227150179,1.093876634678964,0.7714979743333984,1,Struggling but Trying
9877,-0.57715792876642,1662548760,1673524053,0.0420755760831817,1.630715627749991,0.4237076263991191,-1.2010303812196348,1.105445143768319,-0.6302415932032567,1,Struggling but Trying
9878,1.8286834588177625,1662621058,1674573628,0.9596372549109192,0.6273373867286552,0.8468607523874424,-0.1604262940746059,0.3117133557176958,1.7727405225738666,1,Struggling but Trying
9879,-0.6946990360600339,1662528432,1674163325,0.4091002476142767,-0.710500267966459,0.6929868883916885,0.0494434377865763,0.5375613690027289,-0.8304901028513502,1,Struggling but Trying
9880,0.1681027089675575,1664168135,1674550583,-0.1414367596823657,-0.0415814406189019,0.1544283644065496,0.792185535701542,-0.7769796027074849,-0.4299930835551631,0,Efficient Learner
9881,0.4219414832292982,1663239607,1674135223,0.9596372549109192,0.961796800402434,0.3852391604001806,0.6243307403946003,-0.0925685634428485,-0.7303658480273034,1,Struggling but Trying
9882,1.1972126164424963,1663144874,1674569313,0.7761249191453716,1.2962562140762124,0.6160499563938115,0.8610490414684925,-0.393835212654912,-0.3298688287311163,1,Struggling but Trying
9883,-0.3358235276210212,1663312898,1674491805,0.6843687512625979,1.2962562140762124,0.5006445583969961,0.4281927195048038,0.0473233170020034,-0.8304901028513502,1,Struggling but Trying
9884,0.0255528554412598,1662542526,1674055304,0.4091002476142767,-0.710500267966459,0.65451842239275,-1.6595927299666071,0.5632101678254146,1.3722435032776792,1,Struggling but Trying
9885,0.4331954190340059,1663088080,1674572672,0.6843687512625979,0.961796800402434,0.6160499563938115,0.7577537828180673,-0.3827337612755314,-0.4299930835551631,1,Struggling but Trying
9886,0.5744948352486694,1662534389,1674603592,0.9596372549109192,1.2962562140762124,0.8853292183863809,-0.8811976544353539,0.94447264118352,0.971746483981492,1,Struggling but Trying
9887,0.9296190317527796,1663239390,1674461653,1.1431495906764666,0.961796800402434,0.5006445583969961,0.8610490414684925,-0.3133715371634509,-0.4299930835551631,1,Struggling but Trying
9888,-1.056075419122315,1662539153,1664626152,-1.6095354458067457,-1.0449596816402376,-2.2690849935265756,-2.5476944939955546,-2.042382115686888,-1.1308628673234906,0,Efficient Learner
9889,-0.9622926207497506,1663949527,1670417662,-1.2425107742756505,-0.3760408542926805,-1.615121071544621,-2.060731131786405,0.0498003203317673,-0.1296203190830226,0,Efficient Learner
9890,1.4210408952250164,1662642495,1673384155,0.8678810870281454,0.2928779730548767,0.3083022284023036,-0.7170729656907886,1.102924102262243,1.472367758101726,1,Struggling but Trying
9891,-0.2207832949506757,1662973458,1674328343,1.326661926442014,0.6273373867286552,0.577581490394873,-0.8680237663755893,0.7924999414453247,0.7714979743333984,1,Struggling but Trying
9892,-0.7722261493813537,1667978416,1674576846,-0.4167052633306869,-0.710500267966459,-1.538184139546744,-0.3320111959439242,1.066439630218429,0.471125209861258,0,Efficient Learner
9893,2.1963120284382143,1662465562,1674578783,0.5926125833798241,-0.3760408542926805,0.9237976843853194,-0.1157254219100939,1.1868547344929212,0.3710009550372112,1,Struggling but Trying
9894,0.6932863798539175,1664190470,1674495934,1.4184180943247875,1.2962562140762124,0.1159598984076111,0.6401119604661932,-0.451464906419658,-0.3298688287311163,1,Struggling but Trying
9895,-0.7484678404603041,1662492035,1673561786,-0.0496805917995919,-0.3760408542926805,0.4621760923980575,1.1135485626139772,-0.2989674834020894,-0.0294960642589758,0,Efficient Learner
9896,-0.4971299408218318,1664890190,1674577722,0.5926125833798241,-0.3760408542926805,-0.1533193635849583,-0.0479492346552535,1.1416182828786274,0.471125209861258,1,Struggling but Trying
9897,2.1963120284382143,1662479122,1674575211,1.5101742622075616,1.2962562140762124,0.9237976843853194,-0.3067612438293754,1.2518450203898546,0.8716222291574452,1,Struggling but Trying
9898,-0.1282509338897456,1664786994,1674586362,0.3173440797315029,-0.3760408542926805,-0.1148508975860198,-0.3225424639009683,1.0609511006387553,-0.7303658480273034,1,Struggling but Trying
9899,2.1963120284382143,1663522158,1674500325,1.4184180943247875,0.961796800402434,0.4237076263991191,0.895480794351968,-0.302783498347257,-0.4299930835551631,1,Struggling but Trying
9900,0.2268732626143644,1662837455,1673077366,0.4091002476142767,-0.3760408542926805,0.0774914324086726,-0.6539480854044174,1.211408391109742,1.472367758101726,1,Struggling but Trying
9901,1.8174295230130548,1663182152,1674171842,0.7761249191453716,0.961796800402434,0.4237076263991191,0.895480794351968,-0.3027834983472567,-0.4299930835551631,1,Struggling but Trying
9902,0.610757517286061,1663752477,1674549307,0.5008564154970504,0.961796800402434,0.3083022284023036,0.895480794351968,-0.3261634064073432,-0.4299930835551631,1,Struggling but Trying
9903,-0.1632631786155029,1662714434,1674388443,0.5008564154970504,-0.3760408542926805,0.731455354390627,1.0125487541557836,-0.2478556404653263,-0.0294960642589758,1,Struggling but Trying
9904,-0.5646535556500781,1664806467,1674567505,-0.0496805917995919,-0.3760408542926805,-0.1533193635849583,-0.0290117705693419,0.8686459783863992,0.471125209861258,1,Struggling but Trying
9905,-0.2157815457041389,1664172174,1674477610,0.4091002476142767,1.2962562140762124,0.1159598984076111,0.3402687791059297,-0.1223953856020328,-0.7303658480273034,1,Struggling but Trying
9906,0.7633108693054322,1662381218,1673289136,0.5008564154970504,-0.0415814406189019,0.3852391604001806,0.4600203902374282,0.8743654439213365,0.1707524453891176,1,Struggling but Trying
9907,2.1963120284382143,1662388744,1674429898,0.9596372549109192,0.6273373867286552,0.8853292183863809,-0.1264044430111718,1.0537537317228425,1.2721192484536323,1,Struggling but Trying
9909,0.3381621833498074,1662548700,1674469657,0.9596372549109192,0.2928779730548767,0.8083922863885039,-1.0090255370152557,0.879904900876605,2.2733617966941004,1,Struggling but Trying
9910,0.2343758864841696,1662650171,1674589710,0.9596372549109192,0.6273373867286552,0.8468607523874424,-0.1128776829498066,1.1376972161916583,-0.1296203190830226,1,Struggling but Trying
9911,1.6711283575518543,1662493917,1674320589,0.8678810870281454,-0.0415814406189019,0.7699238203895655,-0.834843264732526,1.0760264490382088,2.2733617966941004,1,Struggling but Trying
9912,-0.0244646370241078,1662495789,1674553782,0.3173440797315029,0.6273373867286552,0.8853292183863809,-0.0993509228884414,1.1023880107135322,1.2721192484536323,1,Struggling but Trying
9914,0.985888710776318,1663306777,1674564397,1.326661926442014,0.6273373867286552,0.5391130243959346,1.3086618289536702,-1.5652031486474485,-0.4299930835551631,1,Struggling but Trying
9915,1.3497659684618677,1662496120,1674471733,1.2349057585592402,0.2928779730548767,0.8468607523874424,-0.7362848857779452,1.1614254224982543,2.2733617966941004,1,Struggling but Trying
9916,-0.7097042837996442,1662467334,1669196418,-0.5084614312134607,0.961796800402434,-1.4997156735478054,-1.600821289699986,0.3073215344646192,-1.1308628673234906,0,Efficient Learner
9917,0.7333003738262116,1662462423,1674560642,-0.0496805917995919,-1.0449596816402376,0.9237976843853194,-1.449321577012695,0.5652373824955811,0.471125209861258,1,Struggling but Trying
9918,1.6786309814216596,1662455582,1674587641,1.0513934227936927,0.2928779730548767,0.9237976843853194,-0.7729835739444318,1.0478822725756365,2.2733617966941004,1,Struggling but Trying
9919,-0.2582964142997014,1662555912,1673957565,0.4091002476142767,-0.0415814406189019,0.577581490394873,-1.4114466488408723,0.5424321645255259,1.1719949936295857,1,Struggling but Trying
9920,-0.0482229459451574,1663039695,1674585606,0.5008564154970504,0.6273373867286552,0.65451842239275,-0.4147380127402736,1.1158413048840967,0.3710009550372112,1,Struggling but Trying
9921,-0.9335325625821644,1662922690,1672761765,-1.426023110041198,0.961796800402434,-0.1148508975860198,0.8610490414684925,-0.941495940584238,-1.2309871221475377,0,Efficient Learner
9922,1.063415824097638,1664116893,1674248523,0.8678810870281454,0.6273373867286552,0.0390229664097341,0.9031322949927398,-1.3724041252987729,-0.6302415932032567,1,Struggling but Trying
9923,2.1963120284382143,1662463649,1673870331,0.7761249191453716,-0.0415814406189019,0.6160499563938115,0.1508941382468159,0.7122786494626117,0.0706281905650709,1,Struggling but Trying
9924,-0.3733366469700469,1664802115,1674579608,0.5008564154970504,-0.3760408542926805,-0.1148508975860198,1.3029232034730909,-1.5639221289813183,-0.930614357675397,0,Efficient Learner
9925,-0.1132456861501353,1662637898,1674543039,0.2255879118487292,0.6273373867286552,0.8083922863885039,-0.1940382433179982,1.022898443349933,-0.1296203190830226,1,Struggling but Trying
9927,0.2331254491725354,1662535453,1674309752,0.9596372549109192,0.2928779730548767,0.7699238203895655,-0.5762559250519604,0.8709439734566513,2.2733617966941004,1,Struggling but Trying
9928,2.1963120284382143,1662410321,1674593169,2.4277359410352988,0.961796800402434,0.962266150384258,1.2818815767109673,-0.7732670705176329,0.2708767002131644,1,Struggling but Trying
9929,2.1963120284382143,1662447224,1674305259,0.4091002476142767,0.6273373867286552,0.8083922863885039,-1.2037454298341024,0.8602794602937417,1.572492012925773,1,Struggling but Trying
9930,-0.4171019528772436,1662447272,1674563606,-0.1414367596823657,-0.3760408542926805,0.9237976843853194,-1.4236643676059764,0.7256108709362645,1.572492012925773,1,Struggling but Trying
9931,2.1963120284382143,1662447275,1674586150,1.2349057585592402,0.2928779730548767,0.9237976843853194,-0.5998410451589562,1.132953107099207,2.2733617966941004,1,Struggling but Trying
9932,2.1963120284382143,1662447369,1674417375,0.6843687512625979,0.6273373867286552,0.8468607523874424,-1.124515374811912,0.8877055243197085,1.7727405225738666,1,Struggling but Trying
9933,1.432294831029724,1662448435,1674464860,0.3173440797315029,-0.3760408542926805,0.8853292183863809,-0.8433227262635311,0.9431998207867532,1.6726162677498198,1,Struggling but Trying
9935,2.1963120284382143,1662449964,1674579534,1.4184180943247875,-0.0415814406189019,0.9237976843853194,0.259506064621896,0.6919668778048574,0.1707524453891176,1,Struggling but Trying
9936,0.9271181571295112,1662450479,1674415853,2.060711269504204,1.2962562140762124,0.8468607523874424,0.5731995873626397,-0.0809364445865774,0.971746483981492,1,Struggling but Trying
9937,0.1968627671351439,1662450483,1674388852,2.6112482768008465,0.961796800402434,0.8468607523874424,0.7293101608708482,0.0796213267896478,0.7714979743333984,1,Struggling but Trying
9938,1.2972476013732317,1662450493,1674583340,1.8771989337386563,0.961796800402434,0.9237976843853194,1.4021194439231033,-1.349956745096749,-0.1296203190830226,1,Struggling but Trying
9939,0.4732094130063,1662453290,1673526813,0.7761249191453716,0.6273373867286552,0.4621760923980575,-0.036727033715454,0.6085989893116238,1.1719949936295857,1,Struggling but Trying
9940,0.8533423557430939,1662456599,1674571823,0.5008564154970504,0.2928779730548767,0.9237976843853194,-1.1248255707838353,0.7257112500004365,2.1732375418700536,1,Struggling but Trying
9941,2.0149986182512567,1662462435,1674594088,1.6019304300903352,0.2928779730548767,0.9237976843853194,-0.6674748454657826,1.0832986654986525,1.2721192484536323,1,Struggling but Trying
9942,0.5032199084855206,1662462472,1674501919,0.7761249191453716,-1.0449596816402376,0.8853292183863809,-1.3573396085954113,0.8583761105080232,0.5712494646853049,1,Struggling but Trying
9943,1.2922458521266948,1662462519,1674142982,0.7761249191453716,-1.0449596816402376,0.731455354390627,-1.4114466488408723,0.7281206690142763,0.5712494646853049,1,Struggling but Trying
9944,0.2156193268096567,1662488777,1674579191,1.2349057585592402,0.961796800402434,0.8853292183863809,-0.3812486025672937,1.0579586800713308,0.971746483981492,1,Struggling but Trying
9945,-0.951038684945043,1663346563,1674079056,-1.1507546063928769,-0.0415814406189019,0.3083022284023036,0.235060645295311,0.6163174066922776,2.2733617966941004,1,Struggling but Trying
9946,-0.3295713410628503,1662628985,1674592795,0.2255879118487292,0.6273373867286552,0.8468607523874424,0.310140995332889,0.3756216877835466,-0.4299930835551631,1,Struggling but Trying
9947,2.1963120284382143,1662465475,1674024766,0.8678810870281454,0.2928779730548767,0.65451842239275,0.3486235426732437,0.7906729028718776,0.1707524453891176,1,Struggling but Trying
9948,-0.5296413109243208,1662986137,1674587497,-0.5084614312134607,0.2928779730548767,0.6929868883916885,-0.8005607105856669,0.812749757269867,1.572492012925773,1,Struggling but Trying
9949,-0.1657640532387713,1665511037,1674555298,1.5101742622075616,-0.0415814406189019,-0.4610670915764662,0.2783578388250656,0.4140086262802759,-0.2297445739070694,1,Struggling but Trying
9950,-0.0857360652941831,1662493282,1674563698,0.1338317439659554,1.9651750414237696,0.8853292183863809,1.1020713116528191,-1.3304722832675997,-0.4299930835551631,1,Struggling but Trying
9951,1.8011738379618103,1662530319,1673947481,1.4184180943247875,2.634093868771327,0.6160499563938115,-1.2812515832502316,0.7181937659550457,2.2733617966941004,1,Struggling but Trying
9952,1.163450809028373,1662621188,1674563950,1.326661926442014,0.6273373867286552,0.8468607523874424,0.3524428631611586,0.3104017257343706,1.97298903222196,1,Struggling but Trying
9953,-0.2833051605323852,1662553948,1668538756,0.5926125833798241,0.2928779730548767,-1.8074634015393136,-1.158947127695387,0.8470800213627826,-0.930614357675397,0,Efficient Learner
9954,-0.8022366448605743,1662986315,1670832512,-0.6919737669790081,-0.3760408542926805,-0.9996256155616052,-2.1587087452038616,-0.4998745970030202,2.2733617966941004,1,Struggling but Trying
9955,-1.0810841653549987,1667722541,1668867975,-2.160072453103388,0.961796800402434,-2.2690849935265756,-2.509819565823732,-1.8413887185704536,-0.5301173383792098,0,Efficient Learner
9957,-0.039469884763718,1664801803,1674547670,0.4091002476142767,-0.3760408542926805,-0.1533193635849583,1.1135485626139772,-1.5234193958671514,-0.930614357675397,0,Efficient Learner
9958,0.4507015413968845,1662464443,1674025358,0.9596372549109192,0.6273373867286552,0.65451842239275,-1.54101877153395,0.2242708443875546,2.2733617966941004,1,Struggling but Trying
9959,-0.7759774613162563,1662713076,1674511115,-0.4167052633306869,0.2928779730548767,0.7699238203895655,-0.4645734445453036,1.185681826260495,0.2708767002131644,1,Struggling but Trying
9960,0.4431989175270794,1662973602,1674545427,0.4091002476142767,0.961796800402434,0.65451842239275,-1.8623386508863813,0.0427153611569889,0.5712494646853049,1,Struggling but Trying
9961,-0.1282509338897456,1664171786,1674196471,-0.1414367596823657,-0.0415814406189019,0.0005545004107956,0.9299125472354428,-0.6263217438458296,-0.4299930835551631,0,Efficient Learner
9962,-0.3258200291279477,1662534187,1673945711,-0.3249490954479132,1.2962562140762124,0.6160499563938115,-1.062997309660103,0.5454160029752879,0.971746483981492,1,Struggling but Trying
9963,-0.8384993268979658,1665066856,1674494415,-0.5084614312134607,-1.0449596816402376,-0.2687247615817738,1.23979832318672,-1.3084579989517875,-1.1308628673234906,0,Efficient Learner
9964,-0.3883418947096572,1664948090,1674563248,0.3173440797315029,-0.3760408542926805,-0.1917878295838968,1.23979832318672,-1.4738869393878822,-0.930614357675397,0,Efficient Learner
9965,2.1963120284382143,1662466366,1671913218,1.2349057585592402,0.2928779730548767,-0.2687247615817738,-0.8703762463862618,0.9149098776537484,-0.1296203190830226,1,Struggling but Trying
9966,0.2156193268096567,1662467292,1674211216,0.4091002476142767,-0.0415814406189019,0.731455354390627,0.1272223081394267,0.6589048348693852,0.0706281905650709,1,Struggling but Trying
9967,2.1963120284382143,1662469763,1674589480,2.6112482768008465,0.961796800402434,0.9237976843853194,0.6888902770511165,0.0949026338878446,0.6713737195093517,1,Struggling but Trying
9968,1.386028650499259,1662470014,1674547750,0.9596372549109192,0.2928779730548767,0.8853292183863809,-0.2169296834218471,1.1969405492802423,-0.2297445739070694,1,Struggling but Trying
9969,1.5798464338025586,1662472224,1674600803,1.1431495906764666,0.2928779730548767,0.9237976843853194,0.3263441731604065,0.7468206397330831,0.1707524453891176,1,Struggling but Trying
9970,2.1963120284382143,1662472766,1674561065,1.6019304300903352,0.2928779730548767,0.8853292183863809,-1.0868044073681058,0.3900119284492186,1.2721192484536323,1,Struggling but Trying
9971,0.4131884220478589,1662474416,1674489581,0.9596372549109192,0.961796800402434,0.8853292183863809,-0.3067612438293754,1.2143078373687015,0.8716222291574452,1,Struggling but Trying
9972,2.1963120284382143,1662477122,1674562621,0.9596372549109192,-0.0415814406189019,0.8853292183863809,-0.2030560833589084,0.8814953508152219,0.5712494646853049,1,Struggling but Trying
9973,2.1963120284382143,1662477556,1674589106,2.6112482768008465,1.2962562140762124,0.9237976843853194,0.6626565605684686,-0.3533312882640642,0.5712494646853049,1,Struggling but Trying
9974,-0.4146010782539752,1662483094,1674574605,0.3173440797315029,-0.3760408542926805,0.8853292183863809,1.0649909623936915,-0.1601961099964216,-0.2297445739070694,1,Struggling but Trying
9975,0.1080817180091163,1662483152,1674467858,1.693686597973109,0.961796800402434,0.8468607523874424,0.774969659259804,0.123554114486607,0.6713737195093517,1,Struggling but Trying
9976,0.4744598503179342,1662485517,1674562939,1.326661926442014,0.2928779730548767,0.8853292183863809,-1.19682205586721,0.425961583543346,1.472367758101726,1,Struggling but Trying
9977,-0.8572558865724786,1662486805,1673459624,-1.2425107742756505,-1.7138785089877948,0.4237076263991191,0.6085495203230074,-0.2790192983955345,-0.3298688287311163,0,Efficient Learner
9978,0.073069473283359,1662489350,1674471123,1.1431495906764666,0.2928779730548767,0.8468607523874424,0.8027799212041496,0.5243352259015123,-0.2297445739070694,1,Struggling but Trying
9979,-0.0382194474520839,1662489427,1674244589,0.7761249191453716,-0.3760408542926805,0.7699238203895655,0.7663617210389356,-0.1622610431531494,-0.3298688287311163,1,Struggling but Trying
9980,-0.7722261493813537,1662494861,1673310130,-0.4167052633306869,-0.3760408542926805,0.3467706944012421,-0.2120739233998185,1.200371612909073,0.2708767002131644,1,Struggling but Trying
9981,-1.1135955354574878,1662496020,1662888463,-2.160072453103388,-2.0483379226615734,-2.2690849935265756,-2.5476944939955546,-2.042382115686888,-1.331111376971584,0,Efficient Learner
9982,-0.7859809598093298,1668978953,1673299225,0.5008564154970504,-0.3760408542926805,-2.2690849935265756,-0.527698324831675,0.890614859678525,0.2708767002131644,0,Efficient Learner
9983,-0.7572209016417434,1663944964,1674569724,-0.3249490954479132,-0.3760408542926805,0.2313652964044266,0.031407757704756,1.1140401529699793,0.5712494646853049,1,Struggling but Trying
9984,-1.0685797922386568,1663924444,1666079467,-1.7012916136895193,-0.3760408542926805,-2.2690849935265756,-0.6539480854044174,1.6272384679886127,-1.1308628673234906,0,Efficient Learner
9985,-0.8997707551680412,1663690982,1673561732,-0.4167052633306869,-0.3760408542926805,-0.0763824315870813,-0.1489490431134475,1.2068384583674152,0.5712494646853049,1,Struggling but Trying
