id,timemodified,userid,courseid,finalgrade,itemtype
343933,1674379558,9858,3090,-1,mod
343932,1674379437,9828,3090,8,mod
343931,1674379740,9828,3090,0,course
343930,1674379558,9828,3090,-1,mod
343929,1674379558,9795,3090,-1,mod
343928,1674379740,9795,3090,0,course
343927,1674379558,9795,3090,-1,mod
343926,1674379558,7924,3090,-1,mod
343925,1674379740,7924,3090,0,course
343924,1674379558,7924,3090,-1,mod
343920,1674560856,8941,2692,-1,course
343919,1674377615,8941,2692,0,mod
343917,1674390886,9981,3072,-1,course
343916,1674390886,9859,3072,-1,course
343914,1674390886,9392,3072,-1,course
343912,1674467055,8845,2819,8,mod
343910,1674467055,8845,2819,8,course
343909,1674466387,8845,2819,7,mod
343845,1674597569,9582,2038,9,course
343844,1674597569,9582,2038,9,mod
343842,1674569473,9563,2038,5,course
343841,1674569473,9563,2038,5,mod
343840,1674335862,9137,936,8,course
343839,1674335862,9093,936,7,course
343837,1674547221,9957,3133,9,course
343836,1674547221,9957,3133,9,mod
343835,1674332627,7531,2749,10,course
343834,1674332627,8234,2749,8,course
343833,1674332627,7793,2749,7,course
343832,1674332627,9649,2749,10,course
343831,1674332627,9509,2749,7,course
343830,1674332627,9508,2749,7,course
343829,1674332627,9507,2749,6,course
343828,1674332627,9496,2749,9,course
343827,1674332627,7750,2749,-1,course
343826,1674332627,8091,2749,9,course
343825,1674332627,8090,2749,10,course
343824,1674332627,7484,2749,9,course
343823,1674332627,7438,2749,7,course
343822,1674332627,7767,2749,-1,course
343821,1674332627,8053,2749,9,course
343820,1674332627,9242,2749,7,course
343819,1674332627,7914,2749,6,course
343818,1674330195,8568,2323,9,course
343817,1674330195,8558,2323,9,course
343816,1674330195,8637,2323,8,course
343815,1674329770,7580,2950,8,course
343814,1674329770,10026,2950,7,course
343813,1674329769,9824,2950,7,course
343812,1674329769,10122,2950,-1,course
343811,1674329769,10117,2950,7,course
343810,1674329769,10119,2950,7,course
343809,1674329740,8328,1931,0,course
343808,1674329719,8809,1931,7,course
343807,1674329378,9449,2960,9,course
343806,1674329378,9418,2960,-1,course
343805,1674329378,9487,2960,-1,course
343804,1674329378,9493,2960,7,course
343803,1674329378,9490,2960,8,course
343802,1674329360,9053,2688,9,course
343801,1674329360,9211,2688,8,course
343800,1674329360,9339,2688,8,course
343799,1674329360,9185,2688,9,course
343798,1674329212,7580,2953,9,course
343797,1674329212,9824,2953,9,course
343795,1674327477,9298,2523,7,course
343794,1674327477,8856,2523,8,course
343793,1674327477,9584,2523,7,course
343792,1674327477,8808,2523,8,course
343791,1674327477,8669,2523,10,course
343790,1674327477,8636,2523,7,course
343789,1674327488,9002,2523,-1,course
343788,1674327477,8593,2523,7,course
343786,1674546769,10056,3133,9,course
343785,1674546769,10056,3133,9,mod
343784,1674553091,9793,2369,8,course
343782,1674553091,8137,2369,8,course
343781,1674553091,7511,2369,9,course
343779,1674553091,9925,2369,8,course
343777,1674553091,9946,2369,8,course
343774,1674546659,9964,3133,9,course
343773,1674546659,9964,3133,9,mod
343771,1674546532,9871,3133,9,course
343770,1674546532,9871,3133,9,mod
343768,1674546160,9813,3133,9,course
343767,1674546160,9813,3133,9,mod
343763,1674587977,9321,2635,7,mod
343762,1674587613,9321,2635,7,mod
343759,1674586993,9321,2635,7,mod
343757,1674587070,9321,2635,7,mod
343756,1674588127,9321,2635,7,course
343755,1674587837,9321,2635,8,mod
343754,1674304314,9060,1911,-1,course
343753,1674304314,9201,1911,-1,course
343752,1674304309,9289,1911,8,course
343751,1674304309,9065,1911,7,course
343750,1674304309,9202,1911,8,course
343749,1674304308,9061,1911,8,course
343748,1674304308,9189,1911,8,course
343747,1674304308,9219,1911,8,course
343692,1674300461,7983,2749,10,course
343691,1674300461,7135,2749,10,course
343690,1674300461,7084,2749,10,course
343689,1674300556,7009,2749,10,course
343688,1674300556,7308,2749,10,course
343687,1674300461,8057,2749,10,course
343686,1674300461,7822,2749,8,course
343684,1674546021,9730,3133,8,course
343683,1674546021,9730,3133,8,mod
343681,1674545350,10140,3133,8,course
343680,1674545501,10140,3133,8,mod
343678,1674545239,9707,3133,9,course
343677,1674545238,9707,3133,9,mod
343675,1674545174,10128,3133,8,course
343674,1674545174,10128,3133,8,mod
343669,1674576985,10119,2952,8,course
343667,1674406385,9436,1698,8,mod
343664,1674406451,9436,1698,8,mod
343660,1674571683,9436,1698,8,course
343659,1674406331,9436,1698,8,mod
343657,1674545079,10134,3133,9,course
343656,1674545079,10134,3133,9,mod
343655,1674286209,9725,2283,-1,course
343654,1674286209,9922,2283,7,course
343653,1674286209,9846,2283,5,course
343652,1674286209,10045,2283,8,course
343651,1674282866,9201,1910,-1,course
343650,1674282866,9476,1910,3,course
343649,1674276532,7179,2442,7,course
343648,1674275437,8722,1651,9,course
343647,1674275437,7276,1651,9,course
343646,1674275437,8755,1651,8,course
343645,1674275437,8759,1651,8,course
343644,1674275437,8514,1651,9,course
343643,1674477235,8761,1651,9,course
343642,1674275437,8516,1651,9,course
343641,1674275437,8499,1651,9,course
343639,1674273788,9791,2971,9,course
343638,1674273788,9880,2971,9,course
343637,1674273788,10084,2971,10,course
343636,1674273788,10073,2971,10,course
343635,1674273788,8219,2971,10,course
343634,1674273788,9961,2971,9,course
343633,1674273788,9699,2971,9,course
343632,1674273788,7315,2971,10,course
343631,1674273788,9869,2971,9,course
343630,1674273788,10071,2971,10,course
343629,1674273788,7011,2971,9,course
343628,1674273788,10087,2971,9,course
343627,1674273788,8048,2971,9,course
343626,1674273788,9167,2971,9,course
343625,1674406820,8633,1698,5,mod
343622,1674406966,8633,1698,8,mod
343618,1674406599,8633,1698,7,course
343617,1674406676,8633,1698,7,mod
343615,1674544804,10139,3133,9,course
343614,1674544804,10139,3133,9,mod
343611,1674555337,9892,3074,9,course
343610,1674555337,9892,3074,9,mod
343609,1674250448,10060,1706,-1,course
343608,1674250448,10065,1706,-1,course
343607,1674250444,8602,2906,10,course
343606,1674250443,9497,2906,10,course
343605,1674250443,8854,2906,10,course
343604,1674250443,8612,2906,10,course
343603,1674250443,9520,2906,10,course
343602,1674250443,8751,2906,10,course
343601,1674250443,9504,2906,9,course
343598,1674554568,9377,3074,9,course
343597,1674554568,9377,3074,9,mod
343596,1674249930,9679,2034,9,course
343595,1674249930,9822,2034,7,course
343594,1674249930,10147,2034,7,course
343593,1674249930,9949,2034,9,course
343592,1674249930,10141,2034,7,course
343591,1674249930,9829,2034,8,course
343590,1674249930,10123,2034,8,course
343589,1674249930,9785,2034,9,course
343588,1674249930,9737,2034,8,course
343587,1674249930,9854,2034,8,course
343586,1674249930,10047,2034,8,course
343585,1674249930,10146,2034,8,course
343584,1674249930,10135,2034,8,course
343583,1674249930,9777,2034,9,course
343582,1674249930,10129,2034,8,course
343581,1674249930,9703,2034,8,course
343580,1674249929,10055,2034,8,course
343579,1674249929,9870,2034,9,course
343578,1674249929,10038,2034,6,course
343577,1674249929,10125,2034,7,course
343576,1674249929,7596,2034,8,course
343575,1674406820,8646,1698,8,mod
343572,1674406966,8646,1698,5,mod
343568,1674406599,8646,1698,6,course
343567,1674406676,8646,1698,7,mod
343566,1674245665,9476,1909,3,course
343565,1674245525,8328,1926,8,course
343563,1674243883,10024,2338,0,mod
343562,1674245844,10024,2338,0,mod
343561,1674245670,10024,2338,0,mod
343559,1674244354,10024,2338,0,mod
343558,1674245670,10024,2338,0,course
343557,1674243823,10024,2338,0,mod
343556,1674243662,9060,1906,-1,course
343552,1674241791,8800,2783,8,course
343551,1674241791,8624,2783,8,course
343550,1674241790,8645,2783,9,course
343549,1674241790,8639,2783,9,course
343548,1674241790,8646,2783,9,course
343547,1674241790,8633,2783,9,course
343546,1674241790,8508,2783,9,course
343545,1674241790,10104,2783,9,course
343539,1674234243,9060,1900,-1,course
343538,1674234391,9471,1900,-1,course
343537,1674233413,7639,1965,10,course
343536,1674233135,7639,1963,10,course
343535,1674232145,9054,2992,9,course
343525,1674564313,7078,2445,7,course
343524,1674461454,7078,2445,7,mod
343523,1674566261,9183,670,8,mod
343522,1674566196,9183,670,7,mod
343521,1674224814,9950,1632,8,course
343520,1674224814,9950,1637,7,course
343519,1674566134,9183,670,8,mod
343518,1674576985,7580,2952,10,course
343503,1674218230,7902,2101,9,course
343502,1674218230,7463,2101,7,course
343501,1674218230,7190,2101,-1,course
343500,1674218230,7609,2101,7,course
343499,1674218230,7739,2101,7,course
343498,1674218228,9490,2957,10,course
343497,1674218228,9028,2957,4,course
343496,1674218228,9493,2957,7,course
343495,1674218228,9449,2957,8,course
343493,1674217553,8860,670,1,mod
343492,1674217553,8860,670,1,mod
343491,1674217553,8860,670,0,mod
343490,1674217370,8860,670,1,mod
343489,1674217370,8860,670,9,mod
343479,1674564490,7006,2445,-1,course
343478,1674564312,7006,2445,-1,mod
343476,1674599012,9628,2038,9,course
343475,1674599012,9628,2038,9,mod
343468,1674205134,7766,1817,10,course
343467,1674205134,7191,1817,10,course
343465,1674204820,10120,2709,-1,course
343458,1674204362,10164,2709,8,course
343457,1674218224,8606,2648,9,course
343455,1674198034,10091,2495,9,course
343454,1674198034,10054,2495,-1,course
343453,1674198034,10083,2495,-1,course
343452,1674198158,10086,2495,-1,course
343448,1674572951,10086,2755,0,mod
343447,1674572951,10086,2755,0,mod
343446,1674197222,10086,2755,0,course
343445,1674197222,10086,2755,0,mod
343444,1674196457,10011,2051,-1,course
343443,1674196457,9817,2051,-1,course
343442,1674196456,9697,2051,7,course
343441,1674196091,9394,3117,7,mod
343440,1674196070,9390,3117,6,mod
343438,1674196044,9384,3117,8,mod
343437,1674196027,9383,3117,8,mod
343436,1674196014,9378,3117,9,mod
343435,1674195994,9376,3117,6,mod
343433,1674195977,9343,3117,5,mod
343432,1674195966,9334,3117,5,mod
343430,1674195938,9310,3117,9,mod
343429,1674195924,9257,3117,9,mod
343428,1674195911,9253,3117,7,mod
343427,1674195895,9235,3117,8,mod
343425,1674195867,9230,3117,9,mod
343424,1674195842,9215,3117,8,mod
343423,1674195829,9166,3117,5,mod
343421,1674195799,9144,3117,9,mod
343419,1674195743,9101,3117,9,mod
343418,1674195731,9099,3117,7,mod
343417,1674195361,8618,3100,9,course
343416,1674195361,8623,3100,9,course
343415,1674195361,8838,3100,7,course
343414,1674305939,10140,2036,10,mod
343413,1674336526,10139,2036,10,mod
343412,1674309358,10138,2036,10,mod
343411,1674232060,10134,2036,10,mod
343410,1674373800,10133,2036,10,mod
343409,1674240167,10128,2036,10,mod
343408,1674297980,10103,2036,10,mod
343407,1674322689,10056,2036,10,mod
343402,1674239592,9968,2036,10,mod
343399,1674337891,9964,2036,10,mod
343398,1674389788,9957,2036,10,mod
343395,1674413738,9924,2036,10,mod
343388,1674311932,9871,2036,10,mod
343387,1674322420,9853,2036,10,mod
343386,1674396545,9840,2036,10,mod
343385,1674404012,9838,2036,10,mod
343384,1674404017,9835,2036,10,mod
343382,1674423048,9813,2036,10,mod
343380,1674398209,9809,2036,10,mod
343378,1674393937,9798,2036,10,mod
343370,1674302071,9730,2036,10,mod
343368,1674314388,9711,2036,10,mod
343367,1674300744,9707,2036,10,mod
343366,1674308075,9706,2036,10,mod
343364,1674206875,9676,2036,10,mod
343360,1674396035,7560,2036,10,mod
343359,1674194962,7983,2726,8,course
343358,1674194962,7135,2726,9,course
343357,1674194962,7084,2726,10,course
343356,1674194962,7009,2726,9,course
343355,1674194962,7308,2726,9,course
343354,1674194962,8057,2726,10,course
343353,1674194962,7822,2726,7,course
343352,1674193706,9209,2701,8,course
343351,1674193706,9519,2701,-1,course
343346,1674592881,9569,2038,7,course
343345,1674592881,9569,2038,7,mod
343340,1674503281,9548,2038,9,course
343339,1674503280,9548,2038,9,mod
343337,1674594198,9572,2038,9,course
343336,1674594198,9572,2038,9,mod
343331,1674325257,9319,806,5,mod
343330,1674325027,9318,806,8,mod
343329,1674503349,9107,806,0,mod
343328,1674324788,9091,806,5,mod
343327,1674572477,8508,3134,8,course
343325,1674236799,8978,2672,9,mod
343324,1674240524,8978,2672,8,course
343323,1674161228,8978,2672,8,mod
343322,1674475407,9553,3120,7,mod
343321,1674466320,7078,2819,8,mod
343318,1674467055,7078,2819,8,course
343316,1674566373,9146,670,7,mod
343315,1674506246,8641,986,6,mod
343314,1674505970,8613,986,8,mod
343313,1674505460,8579,986,5,mod
343312,1674505288,8577,986,9,mod
343311,1674504981,8575,986,9,mod
343310,1674504588,8526,986,7,mod
343309,1674234560,8956,2672,10,mod
343308,1674240524,8956,2672,10,course
343307,1674163427,8956,2672,9,mod
343305,1674544335,9968,3133,9,course
343304,1674544335,9968,3133,9,mod
343302,1674544157,10138,3133,8,course
343301,1674544157,10138,3133,8,mod
343300,1674406676,8508,1698,8,mod
343297,1674406966,8508,1698,8,mod
343293,1674406599,8508,1698,8,course
343292,1674406820,8508,1698,7,mod
343291,1674151984,9642,2013,6,course
343290,1674151984,9184,2013,9,course
343289,1674151984,9441,2013,6,course
343288,1674151984,9512,2013,6,course
343287,1674151984,8626,2013,8,course
343286,1674151984,9382,2013,7,course
343285,1674151984,9462,2013,6,course
343284,1674151984,9209,2013,7,course
343283,1674151984,9129,2013,9,course
343282,1674151984,9456,2013,7,course
343281,1674151984,9511,2013,9,course
343280,1674151984,9514,2013,8,course
343279,1674151984,9057,2013,7,course
343278,1674151984,9030,2013,8,course
343277,1674151984,9191,2013,8,course
343276,1674151984,9124,2013,6,course
343275,1674151984,9433,2013,6,course
343274,1674151984,9510,2013,8,course
343273,1674151984,9519,2013,-1,course
343272,1674151984,9042,2013,8,course
343271,1674151984,9515,2013,9,course
343269,1674568430,9562,2038,8,course
343268,1674568430,9562,2038,8,mod
343266,1674543542,9711,3133,9,course
343265,1674543542,9711,3133,9,mod
343263,1674543414,9853,3133,9,course
343262,1674543414,9853,3133,9,mod
343261,1674150968,9791,2968,10,course
343260,1674150968,9880,2968,8,course
343259,1674150968,10073,2968,9,course
343258,1674150968,8219,2968,9,course
343257,1674150968,9961,2968,10,course
343256,1674150968,7315,2968,8,course
343255,1674150968,9869,2968,9,course
343254,1674150968,10071,2968,9,course
343253,1674150968,7011,2968,9,course
343252,1674150968,10087,2968,8,course
343251,1674150968,8048,2968,10,course
343250,1674150968,9167,2968,8,course
343248,1674476340,9067,2038,9,course
343247,1674476340,9067,2038,9,mod
343245,1674593692,9570,2038,7,course
343244,1674593692,9570,2038,7,mod
343243,1674148014,9180,2493,7,course
343242,1674148014,9034,2493,9,course
343226,1674145756,7143,2857,10,course
343225,1674145756,8222,2857,10,course
343224,1674145756,8760,2857,10,course
343223,1674145756,7821,2857,10,course
343222,1674144862,9929,2396,7,course
343221,1674143610,9850,2076,9,course
343220,1674143610,9734,2076,9,course
343219,1674143610,10002,2076,7,course
343218,1674143610,9898,2076,9,course
343217,1674143610,9762,2076,8,course
343216,1674143610,10106,2076,7,course
343214,1674543302,10133,3133,9,course
343213,1674543302,10133,3133,9,mod
343212,1674550672,8845,3122,10,course
343211,1674550672,7695,3122,8,course
343210,1674550672,8213,3122,10,course
343209,1674550672,7504,3122,10,course
343208,1674550672,7672,3122,10,course
343207,1674550672,7078,3122,10,course
343206,1674550716,7960,3122,-1,course
343205,1674550672,7179,3122,10,course
343204,1674550672,7041,3122,8,course
343203,1674550672,7006,3122,10,course
343202,1674550672,6985,3122,10,course
343201,1674550672,6975,3122,10,course
343199,1674463298,9762,2066,9,mod
343197,1674463437,9762,2066,10,course
343196,1674463328,9762,2066,10,mod
343174,1674199814,8941,2449,8,mod
343171,1674218233,8941,2449,8,course
343170,1674136051,8941,2449,10,mod
343163,1674135668,9968,2603,8,course
343162,1674135668,9968,2603,8,mod
343155,1674135668,9963,2603,10,course
343154,1674135668,9963,2603,10,mod
343152,1674596298,9578,2038,9,course
343151,1674596320,9578,2038,9,mod
343142,1674150968,10084,2968,8,course
343140,1674131720,9330,2008,8,course
343139,1674131720,9395,2008,9,course
343138,1674131720,9113,2008,9,course
343137,1674131720,9039,2008,9,course
343136,1674131720,8744,2008,9,course
343135,1674131720,9302,2008,10,course
343134,1674131720,9513,2008,8,course
343133,1674131720,9090,2008,9,course
343132,1674131720,9179,2008,9,course
