id,eventname,component,action,target,objecttable,objectid,crud,edulevel,contextid,contextlevel,contextinstanceid,userid,courseid,relateduserid,anonymous,other,timecreated,origin,ip,realuserid
406,\mod_lti\event\course_module_viewed,mod_lti,viewed,course_module,lti,2,r,2,58,70,44,2,2,,0,null,1761061025,web,42.114.150.68,
405,\mod_lti\event\course_module_viewed,mod_lti,viewed,course_module,lti,2,r,2,58,70,44,2,2,,0,null,1761059823,web,42.114.150.68,
404,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,2,2,,0,null,1761059820,web,42.114.150.68,
400,\mod_lti\event\course_module_viewed,mod_lti,viewed,course_module,lti,2,r,2,58,70,44,2,2,,0,null,1761059576,web,42.114.150.68,
398,\core\event\course_module_created,core,created,course_module,course_modules,44,c,1,58,70,44,2,2,,0,"{""modulename"":""lti"",""instanceid"":2,""name"":""adaptive learning""}",1761059572,web,42.114.150.68,
399,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,2,2,,0,null,1761059572,web,42.114.150.68,
397,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,2,2,,0,null,1761059554,web,42.114.150.68,
396,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,2,2,,0,null,1761059536,web,42.114.150.68,
392,\core\event\section_viewed,core,viewed,section,course_sections,1,r,2,14,50,2,2,2,,0,null,1761059530,web,42.114.150.68,
391,\core\event\section_viewed,core,viewed,section,course_sections,1,r,2,14,50,2,2,2,,0,null,1761059529,web,42.114.150.68,
390,\mod_lti\event\course_module_viewed,mod_lti,viewed,course_module,lti,1,r,2,21,70,7,2,2,,0,null,1761059526,web,42.114.150.68,
389,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,2,2,,0,null,1761059521,web,42.114.150.68,
379,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,11,r,2,37,70,23,2,2,,0,null,1761057070,web,42.114.150.68,
378,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,5,r,2,47,70,33,2,2,,0,null,1761057068,web,42.114.150.68,
377,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,17,r,2,49,70,35,2,2,,0,null,1761057066,web,42.114.150.68,
376,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,18,r,2,50,70,36,2,2,,0,null,1761057065,web,42.114.150.68,
375,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,19,r,2,51,70,37,2,2,,0,null,1761057063,web,42.114.150.68,
374,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,6,r,2,53,70,39,2,2,,0,null,1761057059,web,42.114.150.68,
333,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,2,2,,0,null,1761056928,web,42.114.150.68,
326,\mod_hvp\event\course_module_viewed,mod_hvp,viewed,course_module,hvp,3,r,2,35,70,21,2,2,,0,null,1761056914,web,42.114.150.68,
325,\tool_usertours\event\tour_ended,tool_usertours,ended,tour,tool_usertours_tours,3,c,2,14,50,2,2,2,,0,"{""pageurl"":""http:\/\/139.99.103.223:9090\/course\/view.php?id=2"",""stepid"":5,""stepindex"":0}",1761056908,web,42.114.150.68,
323,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,2,2,,0,null,1761056906,web,42.114.150.68,
324,\tool_usertours\event\tour_started,tool_usertours,started,tour,tool_usertours_tours,3,r,2,14,50,2,2,2,,0,"{""pageurl"":""http:\/\/139.99.103.223:9090\/course\/view.php?id=2""}",1761056906,web,42.114.150.68,
343,\core\event\course_restored,core,restored,course,course,2,c,1,14,50,2,2,2,,0,"{""type"":""course"",""target"":2,""mode"":70,""operation"":""restore"",""samesite"":false,""settings"":{""users"":{},""enrolments"":{},""role_assignments"":{},""permissions"":{},""activities"":{},""blocks"":{},""filters"":{},""comments"":{},""badges"":{},""calendarevents"":{},""userscompletion"":{},""logs"":{},""grade_histories"":{},""groups"":{},""competencies"":{},""customfield"":{},""contentbankcontent"":{},""xapistate"":{},""legacyfiles"":{},""overwrite_conf"":{},""course_fullname"":{},""course_shortname"":{},""course_startdate"":{},""keep_roles_and_enrolments"":{},""keep_groups_and_groupings"":{},""section_33_included"":{},""section_33_userinfo"":{},""forum_52_included"":{},""forum_52_userinfo"":{},""qbank_60_included"":{},""qbank_60_userinfo"":{},""quiz_102_included"":{},""quiz_102_userinfo"":{},""quiz_103_included"":{},""quiz_103_userinfo"":{},""quiz_104_included"":{},""quiz_104_userinfo"":{},""quiz_105_included"":{},""quiz_105_userinfo"":{},""lti_119_included"":{},""lti_119_userinfo"":{},""section_34_included"":{},""section_34_userinfo"":{},""subsection_53_included"":{},""subsection_53_userinfo"":{},""section_38_included"":{},""section_38_userinfo"":{},""resource_62_included"":{},""resource_62_userinfo"":{},""hvp_63_included"":{},""hvp_63_userinfo"":{},""quiz_61_included"":{},""quiz_61_userinfo"":{},""quiz_106_included"":{},""quiz_106_userinfo"":{},""quiz_107_included"":{},""quiz_107_userinfo"":{},""subsection_54_included"":{},""subsection_54_userinfo"":{},""section_39_included"":{},""section_39_userinfo"":{},""resource_64_included"":{},""resource_64_userinfo"":{},""hvp_65_included"":{},""hvp_65_userinfo"":{},""quiz_66_included"":{},""quiz_66_userinfo"":{},""quiz_108_included"":{},""quiz_108_userinfo"":{},""quiz_109_included"":{},""quiz_109_userinfo"":{},""section_35_included"":{},""section_35_userinfo"":{},""subsection_55_included"":{},""subsection_55_userinfo"":{},""section_40_included"":{},""section_40_userinfo"":{},""hvp_67_included"":{},""hvp_67_userinfo"":{},""resource_68_included"":{},""resource_68_userinfo"":{},""quiz_75_included"":{},""quiz_75_userinfo"":{},""quiz_110_included"":{},""quiz_110_userinfo"":{},""quiz_111_included"":{},""quiz_111_userinfo"":{},""subsection_56_included"":{},""subsection_56_userinfo"":{},""section_41_included"":{},""section_41_userinfo"":{},""hvp_69_included"":{},""hvp_69_userinfo"":{},""resource_70_included"":{},""resource_70_userinfo"":{},""quiz_76_included"":{},""quiz_76_userinfo"":{},""quiz_112_included"":{},""quiz_112_userinfo"":{},""quiz_113_included"":{},""quiz_113_userinfo"":{},""subsection_57_included"":{},""subsection_57_userinfo"":{},""section_42_included"":{},""section_42_userinfo"":{},""hvp_71_included"":{},""hvp_71_userinfo"":{},""resource_72_included"":{},""resource_72_userinfo"":{},""quiz_77_included"":{},""quiz_77_userinfo"":{},""quiz_114_included"":{},""quiz_114_userinfo"":{},""quiz_115_included"":{},""quiz_115_userinfo"":{},""section_36_included"":{},""section_36_userinfo"":{},""subsection_58_included"":{},""subsection_58_userinfo"":{},""section_43_included"":{},""section_43_userinfo"":{},""hvp_73_included"":{},""hvp_73_userinfo"":{},""resource_74_included"":{},""resource_74_userinfo"":{},""quiz_78_included"":{},""quiz_78_userinfo"":{},""quiz_116_included"":{},""quiz_116_userinfo"":{},""quiz_117_included"":{},""quiz_117_userinfo"":{}}}",1761056849,restore,,
365,\core\event\grade_item_updated,core,updated,grade_item,grade_items,16,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 3 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056849,cli,,
366,\core\event\grade_item_updated,core,updated,grade_item,grade_items,17,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 3 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056849,cli,,
367,\core\event\grade_item_updated,core,updated,grade_item,grade_items,20,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 4 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056849,cli,,
368,\core\event\grade_item_updated,core,updated,grade_item,grade_items,21,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 4 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056849,cli,,
369,\core\event\grade_item_updated,core,updated,grade_item,grade_items,24,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 5 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056849,cli,,
370,\core\event\grade_item_updated,core,updated,grade_item,grade_items,25,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 5 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056849,cli,,
371,\core\event\grade_item_updated,core,updated,grade_item,grade_items,28,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 6 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056849,cli,,
372,\core\event\grade_item_updated,core,updated,grade_item,grade_items,29,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 6 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056849,cli,,
373,\core\event\grade_item_updated,core,updated,grade_item,grade_items,1,u,0,14,50,2,2,2,,0,"{""itemname"":null,""itemtype"":""course"",""itemmodule"":null}",1761056849,cli,,
302,\core\event\grade_item_created,core,created,grade_item,grade_items,21,c,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 4 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,restore,,
303,\core\event\grade_item_updated,core,updated,grade_item,grade_items,21,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 4 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,restore,,
304,\core\event\course_section_created,core,created,course_section,course_sections,8,c,1,14,50,2,2,2,,0,"{""sectionnum"":3}",1761056848,restore,,
305,\core\event\grade_item_created,core,created,grade_item,grade_items,22,c,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 5"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056848,restore,,
306,\core\event\grade_item_updated,core,updated,grade_item,grade_items,22,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 5"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056848,restore,,
307,\core\event\tag_added,core,added,tag,tag_instance,181,c,0,49,70,35,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":35,""itemtype"":""course_modules""}",1761056848,restore,,
308,\core\event\grade_item_created,core,created,grade_item,grade_items,23,c,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 5 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,restore,,
309,\core\event\grade_item_updated,core,updated,grade_item,grade_items,23,u,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 5 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,restore,,
310,\core\event\tag_added,core,added,tag,tag_instance,182,c,0,50,70,36,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":36,""itemtype"":""course_modules""}",1761056848,restore,,
311,\core\event\grade_item_created,core,created,grade_item,grade_items,24,c,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 5 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,restore,,
312,\core\event\grade_item_updated,core,updated,grade_item,grade_items,24,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 5 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,restore,,
313,\core\event\tag_added,core,added,tag,tag_instance,183,c,0,51,70,37,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":37,""itemtype"":""course_modules""}",1761056848,restore,,
314,\core\event\grade_item_created,core,created,grade_item,grade_items,25,c,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 5 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,restore,,
315,\core\event\grade_item_updated,core,updated,grade_item,grade_items,25,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 5 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,restore,,
316,\core\event\course_section_created,core,created,course_section,course_sections,9,c,1,14,50,2,2,2,,0,"{""sectionnum"":""3""}",1761056848,restore,,
317,\core\event\course_section_created,core,created,course_section,course_sections,10,c,1,14,50,2,2,2,,0,"{""sectionnum"":4}",1761056848,restore,,
318,\core\event\grade_item_created,core,created,grade_item,grade_items,26,c,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 6"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056848,restore,,
319,\core\event\grade_item_updated,core,updated,grade_item,grade_items,26,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 6"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056848,restore,,
334,\core\event\tag_added,core,added,tag,tag_instance,184,c,0,55,70,41,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":41,""itemtype"":""course_modules""}",1761056848,restore,,
335,\core\event\grade_item_created,core,created,grade_item,grade_items,27,c,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 6 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,restore,,
336,\core\event\grade_item_updated,core,updated,grade_item,grade_items,27,u,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 6 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,restore,,
337,\core\event\tag_added,core,added,tag,tag_instance,185,c,0,56,70,42,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":42,""itemtype"":""course_modules""}",1761056848,restore,,
338,\core\event\grade_item_created,core,created,grade_item,grade_items,28,c,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 6 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,restore,,
339,\core\event\grade_item_updated,core,updated,grade_item,grade_items,28,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 6 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,restore,,
340,\core\event\tag_added,core,added,tag,tag_instance,186,c,0,57,70,43,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":43,""itemtype"":""course_modules""}",1761056848,restore,,
341,\core\event\grade_item_created,core,created,grade_item,grade_items,29,c,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 6 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,restore,,
342,\core\event\grade_item_updated,core,updated,grade_item,grade_items,29,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra b\u00e0i 6 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,restore,,
345,\core\event\grade_item_updated,core,updated,grade_item,grade_items,7,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 1 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,cli,,
346,\core\event\grade_item_updated,core,updated,grade_item,grade_items,6,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 1"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056848,cli,,
347,\core\event\grade_item_updated,core,updated,grade_item,grade_items,10,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 2"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056848,cli,,
348,\core\event\grade_item_updated,core,updated,grade_item,grade_items,11,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,cli,,
349,\core\event\grade_item_updated,core,updated,grade_item,grade_items,14,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 3"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056848,cli,,
350,\core\event\grade_item_updated,core,updated,grade_item,grade_items,18,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 4"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056848,cli,,
351,\core\event\grade_item_updated,core,updated,grade_item,grade_items,22,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 5"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056848,cli,,
352,\core\event\grade_item_updated,core,updated,grade_item,grade_items,26,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 6"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056848,cli,,
353,\core\event\grade_item_updated,core,updated,grade_item,grade_items,15,u,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 3 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,cli,,
354,\core\event\grade_item_updated,core,updated,grade_item,grade_items,19,u,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 4 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,cli,,
355,\core\event\grade_item_updated,core,updated,grade_item,grade_items,23,u,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 5 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,cli,,
356,\core\event\grade_item_updated,core,updated,grade_item,grade_items,27,u,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 6 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,cli,,
357,\core\event\grade_item_updated,core,updated,grade_item,grade_items,2,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 10"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,cli,,
358,\core\event\grade_item_updated,core,updated,grade_item,grade_items,3,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 11"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,cli,,
359,\core\event\grade_item_updated,core,updated,grade_item,grade_items,4,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 20"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,cli,,
360,\core\event\grade_item_updated,core,updated,grade_item,grade_items,5,u,0,14,50,2,2,2,,0,"{""itemname"":""B\u00e0i ki\u1ec3m tra cu\u1ed1i k\u1ef3 m\u00f4n Tin h\u1ecdc - 120825 - 200"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,cli,,
361,\core\event\grade_item_updated,core,updated,grade_item,grade_items,8,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 1 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,cli,,
362,\core\event\grade_item_updated,core,updated,grade_item,grade_items,9,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 1 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,cli,,
363,\core\event\grade_item_updated,core,updated,grade_item,grade_items,12,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,cli,,
364,\core\event\grade_item_updated,core,updated,grade_item,grade_items,13,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056848,cli,,
256,\core\event\grade_item_created,core,created,grade_item,grade_items,6,c,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 1"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056847,restore,,
257,\core\event\grade_item_updated,core,updated,grade_item,grade_items,6,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 1"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056847,restore,,
258,\core\event\tag_added,core,added,tag,tag_instance,169,c,0,25,70,11,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":11,""itemtype"":""course_modules""}",1761056847,restore,,
259,\core\event\grade_item_created,core,created,grade_item,grade_items,7,c,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 1 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056847,restore,,
260,\core\event\grade_item_updated,core,updated,grade_item,grade_items,7,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 1 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056847,restore,,
261,\core\event\tag_added,core,added,tag,tag_instance,170,c,0,26,70,12,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":12,""itemtype"":""course_modules""}",1761056847,restore,,
262,\core\event\grade_item_created,core,created,grade_item,grade_items,8,c,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 1 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056847,restore,,
263,\core\event\grade_item_updated,core,updated,grade_item,grade_items,8,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 1 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056847,restore,,
264,\core\event\tag_added,core,added,tag,tag_instance,171,c,0,27,70,13,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":13,""itemtype"":""course_modules""}",1761056847,restore,,
265,\core\event\grade_item_created,core,created,grade_item,grade_items,9,c,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 1 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056847,restore,,
266,\core\event\grade_item_updated,core,updated,grade_item,grade_items,9,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 1 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056847,restore,,
267,\core\event\course_section_created,core,created,course_section,course_sections,4,c,1,14,50,2,2,2,,0,"{""sectionnum"":2}",1761056847,restore,,
268,\core\event\grade_item_created,core,created,grade_item,grade_items,10,c,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 2"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056847,restore,,
269,\core\event\grade_item_updated,core,updated,grade_item,grade_items,10,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 2"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056847,restore,,
270,\core\event\tag_added,core,added,tag,tag_instance,172,c,0,31,70,17,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":17,""itemtype"":""course_modules""}",1761056847,restore,,
271,\core\event\grade_item_created,core,created,grade_item,grade_items,11,c,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056847,restore,,
272,\core\event\grade_item_updated,core,updated,grade_item,grade_items,11,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056847,restore,,
273,\core\event\tag_added,core,added,tag,tag_instance,173,c,0,32,70,18,2,2,,0,"{""tagid"":""2"",""tagname"":""medium"",""tagrawname"":""medium"",""itemid"":18,""itemtype"":""course_modules""}",1761056847,restore,,
274,\core\event\grade_item_created,core,created,grade_item,grade_items,12,c,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056847,restore,,
275,\core\event\grade_item_updated,core,updated,grade_item,grade_items,12,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - medium"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056847,restore,,
276,\core\event\tag_added,core,added,tag,tag_instance,174,c,0,33,70,19,2,2,,0,"{""tagid"":""3"",""tagname"":""hard"",""tagrawname"":""hard"",""itemid"":19,""itemtype"":""course_modules""}",1761056847,restore,,
277,\core\event\grade_item_created,core,created,grade_item,grade_items,13,c,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056847,restore,,
278,\core\event\grade_item_updated,core,updated,grade_item,grade_items,13,u,0,14,50,2,2,2,,0,"{""itemname"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - hard"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056847,restore,,
279,\core\event\course_section_created,core,created,course_section,course_sections,5,c,1,14,50,2,2,2,,0,"{""sectionnum"":""2""}",1761056847,restore,,
280,\core\event\course_section_created,core,created,course_section,course_sections,6,c,1,14,50,2,2,2,,0,"{""sectionnum"":3}",1761056847,restore,,
281,\core\event\grade_item_created,core,created,grade_item,grade_items,14,c,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 3"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056847,restore,,
282,\core\event\grade_item_updated,core,updated,grade_item,grade_items,14,u,0,14,50,2,2,2,,0,"{""itemname"":""Video b\u00e0i gi\u1ea3ng b\u00e0i 3"",""itemtype"":""mod"",""itemmodule"":""hvp""}",1761056847,restore,,
283,\core\event\tag_added,core,added,tag,tag_instance,175,c,0,37,70,23,2,2,,0,"{""tagid"":""1"",""tagname"":""easy"",""tagrawname"":""easy"",""itemid"":23,""itemtype"":""course_modules""}",1761056847,restore,,
284,\core\event\grade_item_created,core,created,grade_item,grade_items,15,c,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 3 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056847,restore,,
285,\core\event\grade_item_updated,core,updated,grade_item,grade_items,15,u,0,14,50,2,2,2,,0,"{""itemname"":""Tr\u1eafc nghi\u1ec7m b\u00e0i 3 - easy"",""itemtype"":""mod"",""itemmodule"":""quiz""}",1761056847,restore,,
